Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
1000,0.001,14,14,3,70.47619048,56.75423319,70.47619048,55.16912816,53.41328413,57.04433498,47.66922375,122.7345307,0,0,0,0,0,0,0,0
0.1,1.00E-05,21,21,3,70.47619048,59.99559679,70.47619048,56.82467162,50.26521849,65.35303777,48.79202472,120.8119371,0,0,0,0,0,0,0,0
0.1,0.0001,21,21,3,70.47619048,59.99559679,70.47619048,56.82467162,50.26521849,65.35303777,48.79202472,120.8119371,0,0,0,0,0,0,0,0
0.1,0.001,21,21,3,70.47619048,59.25358004,70.47619048,56.33923472,49.83581713,64.79474548,48.21627368,122.7898482,0,0,0,0,0,0,0,0
0.1,0.01,7,7,3,70,57.44643215,72.85714286,57.05219737,55.18723143,59.04761905,49.8598412,120.9081837,0,0,0,0,0,0,0,0
10,1,7,7,3,70,61.25607643,71.42857143,56.91771481,52.84186832,61.67487685,49.34721953,112.2462739,0,0,0,0,0,0,0,0
100,1.00E-05,14,14,3,70,54.94290694,70,53.30788804,51.68054271,55.0410509,45.50882783,127.8034936,0,0,0,0,0,0,0,0
100,0.001,14,14,3,70,54.94290694,70,53.30788804,51.68054271,55.0410509,45.50882783,127.8034936,0,0,0,0,0,0,0,0
1,100,21,21,3,69.52380952,58.31887228,69.52380952,48.59867938,43.92572944,54.38423645,39.2765878,121.033098,0,0,0,0,0,0,0,0
1,10000,21,21,3,69.52380952,58.31887228,69.52380952,48.59867938,43.92572944,54.38423645,39.2765878,121.033098,0,0,0,0,0,0,0,0
1,100000,21,21,3,69.52380952,58.31887228,69.52380952,48.59867938,43.92572944,54.38423645,39.2765878,121.033098,0,0,0,0,0,0,0,0
10000,1.00E-05,7,7,3,69.04761905,55.41069385,69.52380952,54.28029751,48.81951731,61.11658456,45.9401147,131.0683546,0,0,0,0,0,0,0,0
10000,0.01,7,7,3,69.04761905,56.8194874,69.52380952,55.08423586,50.81876214,60.13136289,47.13289249,125.0344685,0,0,0,0,0,0,0,0
0.1,0.1,14,14,3,69.04761905,58.00297722,70.95238095,55.81838387,54.02581438,57.73399015,48.42453042,119.2928688,0,0,0,0,0,0,0,0
100,10,14,14,3,69.04761905,58.01471143,69.04761905,53.42877595,47.36040609,61.28078818,44.78582363,124.7826278,0,0,0,0,0,0,0,0
10000,1.00E-05,14,14,3,69.04761905,56.74161525,69.04761905,54.14153303,49.04051173,60.42692939,45.84569523,126.8811013,0,0,0,0,0,0,0,0
1,1000,21,21,3,69.04761905,57.53809761,69.04761905,48.3756645,43.94955728,53.79310345,39.06979925,122.9477227,0,0,0,0,0,0,0,0
0.1,1,14,14,3,68.57142857,56.27752368,68.57142857,53.85450597,51.02880658,57.01149425,45.93763885,125.2933897,0,0,0,0,0,0,0,0
1,10,14,14,3,68.57142857,64.46213357,71.42857143,55.61976307,49.65179262,63.2183908,47.45202286,105.861765,0,0,0,0,0,0,0,0
100,10000,14,14,3,68.57142857,59.03072134,68.57142857,51.27885215,48.82684883,53.99014778,42.96790243,117.136741,0,0,0,0,0,0,0,0
100,100000,14,14,3,68.57142857,59.03072134,68.57142857,51.27885215,48.82684883,53.99014778,42.96790243,117.136741,0,0,0,0,0,0,0,0
1,10,21,21,3,68.57142857,63.08113606,70.47619048,55.91150697,49.69356486,63.90804598,47.75514958,110.3235388,0,0,0,0,0,0,0,0
10000,0.001,7,7,3,68.0952381,54.15489395,68.57142857,53.75529982,49.87355999,58.29228243,45.62290107,132.1539114,0,0,0,0,0,0,0,0
0.1,1.00E-05,14,14,3,68.0952381,57.48828996,71.42857143,55.27541352,54.08548083,56.51888342,47.8850591,120.2225534,0,0,0,0,0,0,0,0
0.1,0.0001,14,14,3,68.0952381,57.48828996,71.42857143,55.27541352,54.08548083,56.51888342,47.8850591,120.2225534,0,0,0,0,0,0,0,0
0.1,0.001,14,14,3,68.0952381,57.48828996,71.42857143,55.27541352,54.08548083,56.51888342,47.8850591,120.2225534,0,0,0,0,0,0,0,0
0.1,0.01,21,21,3,68.0952381,58.02644112,68.0952381,53.67564534,46.85280431,62.82430213,44.92001999,126.6833485,0,0,0,0,0,0,0,0
0.1,1.00E-05,7,7,3,67.61904762,56.10523128,71.42857143,54.65838509,53.06122449,56.3546798,47.09679312,124.3978115,0,0,0,0,0,0,0,0
0.1,0.0001,7,7,3,67.61904762,56.10523128,71.42857143,54.65838509,53.06122449,56.3546798,47.09679312,124.3978115,0,0,0,0,0,0,0,0
0.1,0.1,7,7,3,67.61904762,56.50251065,70.47619048,54.52784504,53.61904762,55.4679803,47.0572049,122.7732537,0,0,0,0,0,0,0,0
1,100,7,7,3,67.61904762,56.51914464,67.61904762,48.48118483,44.90481523,52.67651888,39.40339027,125.2667739,0,0,0,0,0,0,0,0
10,100,7,7,3,67.61904762,56.40699935,67.61904762,49.18335901,46.32801161,52.4137931,40.40446135,124.7730051,0,0,0,0,0,0,0,0
100,10,7,7,3,67.61904762,55.64733343,67.61904762,51.88221008,48.23595823,56.12479475,43.44108493,127.5603685,0,0,0,0,0,0,0,0
100,10000,7,7,3,67.61904762,57.31470921,67.61904762,50.07027956,47.73674806,52.64367816,41.56583991,121.8370711,0,0,0,0,0,0,0,0
10000,0.0001,7,7,3,67.61904762,53.96909378,67.61904762,53.17901698,49.02993348,58.0952381,44.88419955,133.0408846,0,0,0,0,0,0,0,0
10000,0.01,21,21,3,67.61904762,55.81518367,68.57142857,52.66946611,48.46812034,57.6683087,44.26563062,128.2271605,0,0,0,0,0,0,0,0
0.1,0.001,7,7,3,67.14285714,56.44386892,70.95238095,54.21303657,52.54237288,55.99343186,46.5625,123.5151479,0,0,0,0,0,0,0,0
100,100000,7,7,3,67.14285714,55.4723675,67.14285714,49.14303521,46.75363178,51.78981938,40.45916657,127.04433,0,0,0,0,0,0,0,0
0.1,0.1,21,21,3,66.19047619,57.07085051,70,54.36624057,51.18909513,57.96387521,46.47894262,123.2155533,0,0,0,0,0,0,0,0
10,100,21,21,3,66.19047619,58.82011977,68.0952381,49.00949796,41.75722543,59.31034483,39.09002078,123.528371,0,0,0,0,0,0,0,0
10000,1.00E-05,21,21,3,66.19047619,59.83317442,66.66666667,56.71600112,49.33203789,66.69950739,48.50056277,121.8181342,0,0,0,0,0,0,0,0
0.1,1,7,7,3,65.71428571,55.13966531,69.04761905,51.80173092,49.72809668,54.05582923,43.65793446,127.586804,0,0,0,0,0,0,0,0
100,1000,7,7,3,65.71428571,55.85441243,65.71428571,48.46796657,45.82967515,51.42857143,39.60543991,126.2992993,0,0,0,0,0,0,0,0
0.1,0.01,14,14,3,65.71428571,56.56086488,69.52380952,53.15688776,51.65788658,54.7454844,45.35446861,123.1168219,0,0,0,0,0,0,0,0
1,100,14,14,3,65.71428571,53.88334065,65.71428571,44.39614183,37.85912882,53.66174056,33.59032265,136.0798986,0,0,0,0,0,0,0,0
1,1000,14,14,3,65.71428571,54.41307442,65.71428571,46.08554092,41.9450431,51.13300493,36.38765261,131.3984055,0,0,0,0,0,0,0,0
10,100,14,14,3,65.71428571,58.19471355,67.61904762,48.21213339,40.70556309,59.11330049,38.02727802,125.6534145,0,0,0,0,0,0,0,0
10,1000,14,14,3,65.23809524,57.46072141,67.14285714,47.32702306,39.83393178,58.29228243,36.9293823,127.7319892,0,0,0,0,0,0,0,0
100,100,14,14,3,65.23809524,55.26872579,65.23809524,44.02636638,37.83337267,52.64367816,33.24797523,131.5716808,0,0,0,0,0,0,0,0
100,1000,14,14,3,65.23809524,57.02235033,67.14285714,47.26834494,39.90504183,57.96387521,36.89673521,128.9220499,0,0,0,0,0,0,0,0
100,1000,21,21,3,65.23809524,55.22581583,65.23809524,44.86970684,38.23733518,54.28571429,34.1473404,132.5860297,0,0,0,0,0,0,0,0
100,10000,21,21,3,65.23809524,55.22581583,65.23809524,44.86970684,38.23733518,54.28571429,34.1473404,132.5860297,0,0,0,0,0,0,0,0
100,100000,21,21,3,65.23809524,55.22581583,65.23809524,44.86970684,38.23733518,54.28571429,34.1473404,132.5860297,0,0,0,0,0,0,0,0
1000,1,21,21,3,65.23809524,57.70059274,66.19047619,53.99399399,49.73720609,59.04761905,45.83504614,123.328074,0,0,0,0,0,0,0,0
10000,0.1,21,21,3,64.76190476,62.66055117,66.66666667,58.81718982,49.86295112,71.69129721,50.75750511,115.6425074,0,0,0,0,0,0,0,0
0.1,10,14,14,3,64.28571429,56.84940029,65.71428571,49.08651263,41.5321664,60,39.09909938,130.1650471,0,0,0,0,0,0,0,0
10000,0.1,14,14,3,64.28571429,61.21040625,65.71428571,58.01112468,49.42209894,70.2134647,49.84185399,118.9220688,0,0,0,0,0,0,0,0
