Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
1,10,20,20,3,87.195,84.1529365973055,88.91,81.8481494655535,79.6529609830551,84.3245226130653,79.7626018966945,54.3159598065767,5.87860763938008,1.98625564920871,3.79530411605359,4.18236176386957,6.20606179502857,2.50916503701714,4.72047151592212,7.62763565693515
10,1e-05,20,20,3,92.595,85.5337112514896,92.595,85.9415939236959,85.6928203751485,86.1919095477387,84.3822971462035,48.2315066837717,0.451202098103867,0.65635245886372,0.451202098103867,0.787709511433814,0.827622267330835,0.750819932325209,0.875923529572566,2.19997159851083
10,0.0001,20,20,3,92.595,85.5337112514896,92.595,85.9415939236959,85.6928203751485,86.1919095477387,84.3822971462035,48.2315066837717,0.451202098103867,0.65635245886372,0.451202098103867,0.787709511433814,0.827622267330835,0.750819932325209,0.875923529572566,2.19997159851083
10,0.001,20,20,3,90.775,84.6034555980213,91.135,84.2140144293427,83.6178414468341,84.8442211055276,82.4505887703283,51.575413585119,3.76100237820835,1.31995183369323,2.68721768543021,2.72586753664377,3.5968225085426,1.89912688889009,3.05886264346956,4.92712772142558
10,0.01,20,20,3,92.44,85.376217301734,92.44,85.6920882334432,85.4291477845017,85.9567336683417,84.1048089730201,48.7654321345056,0.535827501264271,0.747090022677499,0.535827501264271,0.91819298204968,0.952778174054234,0.885955932612214,1.02082480224129,2.49917406524502
10,0.1,20,20,3,92.095,85.0446139207641,92.095,85.1727441412768,84.9004937957075,85.4468341708543,83.5276275587302,49.8742119104895,0.865207104301238,1.03429122488261,0.865207104301238,1.39065565672543,1.40603896492496,1.37764543478665,1.54539418550603,3.45095453559135
10,1,20,20,3,92.74,85.7114742866201,92.74,86.2026311824871,85.9518463938136,86.4550753768844,84.6722305595652,47.642221764497,0.379180402681597,0.574589018734356,0.379180402681597,0.682770868504405,0.759595296227086,0.609720221968733,0.760024833638996,1.95090458814155
10,10,20,20,3,92.54,85.544021481452,92.54,85.8545750745256,85.5468090482486,86.1647738693467,84.2843196324377,48.2385445068569,0.625299928034539,0.892164814931817,0.625299928034539,1.12351164060793,1.20786214182411,1.04007426190899,1.24989534077666,3.01474423821517
1,1e-05,30,10,3,80.335,76.5722125403451,81.22,73.8094191810893,71.7839985643107,75.9589949748744,70.8241193591056,79.2686768270497,0.629836839542154,1.53739910370388,0.32761766334148,1.686860778632,1.31186986071829,2.1558774190431,1.85897668757666,4.83464047657613
1,0.0001,30,10,3,80.335,76.5702264231865,81.22,73.8090848908791,71.7834549358373,75.9588944723618,70.8237372286256,79.2754510483096,0.629836839542154,1.53655079573832,0.32761766334148,1.68672607780895,1.31155820455268,2.15584988800755,1.85882047542679,4.831465514857
1,0.001,30,10,3,80.33,76.607981108419,81.235,73.8288553100259,71.8078280780827,75.9734673366834,70.8459882837321,79.1469755827386,0.650726090182688,1.50493867228981,0.325789639014022,1.66574811555935,1.28915414378543,2.13598945151546,1.83544350621623,4.72335650841727
1,0.01,30,10,3,80.225,76.6466664151499,81.24,73.8283749796567,71.7873557703362,75.9949748743719,70.8445621980497,79.0317136658865,0.817941182346127,1.62556933661581,0.349444002826074,1.8027612751271,1.4423835914054,2.25163586324962,1.98906375846456,5.1385856009281
1,0.1,30,10,3,80.995,76.7927757510331,81.615,74.061652900242,72.2262839552205,76.0073366834171,71.1136287284671,78.393090266685,1.55767811537272,1.61708602495806,1.33209317325111,1.873954394232,1.71727623412347,2.31719625478795,2.07180797665453,5.11283118710316
1,1,30,10,3,81.255,77.2927445811706,82.05,74.536695660546,72.5574349508477,76.6439195979899,71.6365272326362,76.8598984376962,1.71212181550003,1.55689275658698,1.34660065844828,1.79857617948985,1.72133994900897,2.22884530345861,1.99085758126971,4.90211728611385
1,10,30,10,3,81.285,77.2885560906942,82.05,74.4757761681677,72.3374358211937,76.764824120603,71.5611738441013,76.9962725824363,1.66450693399978,1.41283925523468,1.30533094994675,1.5328030163303,1.55284011847745,1.99663500663326,1.69730801302529,4.37355621954386
10,1e-05,30,10,3,85.445,76.8868464481784,85.445,74.897663196508,74.2946837357744,75.5133668341709,72.0948800911034,77.2239722134666,2.81626723006023,2.64019453999631,2.81626723006023,3.89017935042319,4.17523391608152,3.59759475073039,4.3377768323662,8.9747529455129
10,0.0001,30,10,3,85.445,76.8868464481784,85.445,74.897663196508,74.2946837357744,75.5133668341709,72.0948800911034,77.2239722134666,2.81626723006023,2.64019453999631,2.81626723006023,3.89017935042319,4.17523391608152,3.59759475073039,4.3377768323662,8.9747529455129
10,0.001,30,10,3,85.74,77.1575960652978,85.74,75.3023971250306,74.6856924031462,75.9324120603015,72.5447571968447,76.3334993850061,2.52683376756147,2.43877823657753,2.52683376756147,3.53543840024641,3.80317455340704,3.26832681624303,3.94196657925431,8.28666426304578
10,0.01,30,10,3,85.2,76.722661507285,85.2,74.6025959163948,73.9079922533511,75.3137185929648,71.7631543625709,77.8346290789639,2.46080384337223,2.20202127653862,2.46080384337223,3.38469894241769,3.68350272776841,3.08329898989248,3.77593778707566,7.53112186453798
10,0.1,30,10,3,83.43,76.7723572769123,84.135,74.1403488566654,73.2171864952305,75.1049748743719,71.2335510726422,77.8370800272421,6.16032105945425,2.821570843149,4.79090863569277,4.73825767798149,5.40359480611509,4.04902652717692,5.30655793314925,9.80636245751273
10,1,30,10,3,85.09,78.7528573930497,86.005,76.8096374227154,75.8830498248955,77.7924120603015,74.2022477590694,71.2637847226957,5.83965371880521,2.32135025313915,4.16922921200337,4.21448872906891,5.13777257580839,3.30297486147017,4.72980644894122,8.32914627210909
10,10,30,10,3,86.805,79.275323128292,87.22,77.8755205586746,77.1690098396528,78.6137185929648,75.3998308293141,69.3623255201632,4.30654863099339,1.74714058031853,3.0478772212075,3.0077962247893,3.71934668740196,2.2874460425615,3.3795160541036,6.24903707361722
1,1e-05,30,20,3,87.295,84.0253385163791,89.005,82.0545884874185,80.0615236191059,84.2625125628141,80.0012635423078,54.561702022301,5.82835263556045,1.47791312469142,3.65113757006711,3.65798804411611,5.56630747205137,1.69135903701481,4.13518531281522,6.17868182799664
1,0.0001,30,20,3,86.34,83.9626254606916,88.49,81.674491993564,79.3136187541668,84.3045226130653,79.5656216993825,55.0527142647786,6.02397063590305,1.48912885814473,3.77784477064783,3.7756858637769,5.77667426906951,1.67491175373982,4.26891836787021,6.27576044095735
1,0.001,30,20,3,86.25,83.8825609091272,88.435,81.5472169831142,79.138134486017,84.2386934673367,79.4210471511958,55.3579406485724,6.14414807402585,1.56231291557314,3.86192597316705,3.93980021878366,5.99212119199708,1.74591249919422,4.45448266724776,6.60468124943405
1,0.01,30,20,3,88.885,84.7900882036412,90.175,83.5182412418387,81.9590619549146,85.2392462311558,81.6439511103315,51.6875604103861,5.67700282817537,1.32802557299164,3.60140790370779,3.59029086888568,5.47450960378889,1.48490912818882,4.05804893889973,5.79215914990527
1,0.1,30,20,3,88.355,84.2110774407055,89.465,82.6024140499625,81.1037935625392,84.2447738693467,80.6276522154415,53.5626264407884,5.78861190422866,2.20442071507823,4.1848967861957,4.22631966087229,5.69283414999914,3.00064401720891,4.74772589662176,8.06865054865766
1,1,30,20,3,84.575,83.7135572182403,86.975,80.6436320228474,77.6658834927486,83.9658793969849,78.398359109242,56.3444019712955,5.6446262547272,2.02537978632663,4.08365644980084,3.92723781625473,5.63816411416687,2.33927310312158,4.42539144694743,7.69422082234051
1,10,30,20,3,84.84,83.551584775133,87.425,80.1702380314978,77.0663127830702,83.6766331658291,77.8631154199084,56.9962624898937,5.70198795742912,1.5232568378526,3.55865533281573,3.78895406681312,5.78589086197899,1.90613870742225,4.28611968383045,6.32185471716327
10,1e-05,30,20,3,92.405,85.3926005773746,92.405,85.6377580875066,85.3661632382852,85.9111557788945,84.0442584956341,48.7167355853283,0.481000115500106,0.710285465707126,0.481000115500106,0.851786859370843,0.8967221043622,0.807430365362725,0.947280153074952,2.38818586210206
10,0.0001,30,20,3,92.405,85.3937892515339,92.405,85.6382431597554,85.3662857216588,85.9120100502513,84.0447870740156,48.7130396688797,0.494104127577267,0.723142948856938,0.494104127577267,0.872985058868458,0.918823317757528,0.827681581233062,0.970848381664461,2.43146715110975
10,0.001,30,20,3,92.395,85.3982544958065,92.395,85.6226079306666,85.342116815012,85.9050251256282,84.0272646777605,48.7051778485667,0.460947092649713,0.68489272072456,0.460947092649713,0.817073931372717,0.84669082365289,0.790315821825071,0.908357614527078,2.29001010490325
10,0.01,30,20,3,92.56,85.6041537539496,92.56,85.9157935647214,85.6641160140304,86.1690954773869,84.35350926597,48.0001939100477,0.582523247032541,0.762058219955357,0.582523247032541,1.03432442917232,1.10527103446842,0.963893827568932,1.15045145033568,2.57778192150722
10,0.1,30,20,3,92.575,85.6160386193452,92.575,85.9362923361732,85.6601095739405,86.2144221105528,84.3757779948403,47.9777833591115,0.623720913372141,0.749394815985541,0.623720913372141,1.08646494964791,1.15908377830209,1.01474081229291,1.20845708965718,2.5355527489839
10,1,30,20,3,92.605,85.7206211492798,92.605,85.9965181214539,85.6999158175338,86.2953266331658,84.4422603236333,47.6446927615238,0.734638989194315,0.908446182884181,0.734638989194315,1.25280181913817,1.32444271939483,1.18130506411497,1.39324256966052,3.06848985931524
10,10,30,20,3,92.44,85.4768681689428,92.44,85.6922914608166,85.362872924176,86.0245226130653,84.1034787667801,48.4778258869143,0.870121319765877,1.14565494201291,0.870121319765877,1.51509221352459,1.61036118470949,1.41969742762572,1.68539893158849,3.87214399536498
1,1e-05,30,30,3,91.145,86.7628277377766,92.06,86.3148018208131,85.2362581784056,87.5034673366834,84.7681832403556,44.7819754460804,5.54659304838965,1.87474976200485,3.6533698295014,4.00112528074495,5.68844397540409,2.2071434540781,4.50160353450878,7.42261843472837
1,0.0001,30,30,3,89.78,86.3001307388491,91.145,85.2566727375156,83.7167728914101,86.9694974874372,83.5769656472265,46.680327534508,6.21397171255586,1.95250471533512,4.04368162830744,4.37738201637509,6.3627115491385,2.23447646823074,4.93063006937057,7.92450577055018
1,0.001,30,30,3,91.235,86.8152557989096,92.14,86.352854948252,85.222721386896,87.6106030150754,84.8079746394366,44.6657758127089,5.47601081485824,1.88685118429442,3.60430298393462,4.11004730627697,5.93476345353592,2.15689133828475,4.62830884431713,7.59103250492133
1,0.01,30,30,3,90.19,85.5828493493302,90.69,84.6425764348337,83.4066344749208,85.9937688442211,82.9007123413193,48.8292114295635,5.66577443956252,2.86276166281532,4.69022624424688,5.20560484672589,6.81715749762971,3.45537563572861,5.84589572949064,10.7155104446519
1,0.1,30,30,3,88.995,85.8310508656188,90.355,84.3038254849797,82.5478601768363,86.261256281407,82.511500275498,48.4097959585758,6.02718148612323,2.16882006575454,4.13591653150249,4.45917256607477,6.36737167559685,2.69320278009808,5.0168486657874,8.34969709897607
1,1,30,30,3,92.56,87.3323572275693,92.955,87.2399568199524,86.5347237233884,87.9981909547739,85.8099665354505,42.610113713338,3.86054112499501,1.64810009992583,2.6410698589776,3.04947462817283,4.24417761969265,1.79403126952492,3.42782825692225,6.30392554534696
1,10,30,30,3,86.975,85.1046346011628,88.76,82.3961171025145,79.9987684150306,85.0626633165829,80.3691447170058,51.3096066124945,5.94840081216979,2.28311127216034,4.15944707863918,4.70486130700703,6.45511436595876,3.17921871429446,5.28586816465745,8.69563698290015
10,1e-05,30,30,3,91.83,85.9406368259801,92.265,86.0729718003371,85.5205125691198,86.67,84.5143130390333,47.1208870570247,4.59312287858466,2.05327761909142,3.23136108233735,3.66149535985279,4.80576900332511,2.40914770467147,4.11406480503619,7.6762284974902
10,0.0001,30,30,3,91.81,85.9259482564973,92.245,86.0364066474571,85.483063277291,86.6343216080402,84.4736878209557,47.1702934772646,4.58207861613531,2.03937183785923,3.21864792179021,3.63234352475213,4.77880845684049,2.37460743530747,4.08185664797952,7.63202477496751
10,0.001,30,30,3,93.455,86.8421474049753,93.455,87.5174608258715,87.3456787427129,87.6901507537688,86.1343294960426,43.8310018343612,0.565906352676833,0.733366218392277,0.565906352676833,0.967037978013106,1.03909276675859,0.900573960733397,1.07549405289169,2.4813369094847
10,0.01,30,30,3,92.685,86.2066840047339,92.685,86.6038505525751,86.4224063279379,86.7862311557789,85.1192854238974,45.9486671330695,2.76787624161358,2.42650301415184,2.76787624161358,3.41340781136464,3.42552280438729,3.40357055921203,3.7919835230785,8.06727492936077
10,0.1,30,30,3,93.78,87.2703494681725,93.78,88.0786809006675,87.9582746489582,88.1994974874372,86.7586814901802,42.3718320930667,0.34091380468121,0.551003714755604,0.34091380468121,0.626140808354063,0.657441898512284,0.599438069414077,0.695957474414715,1.83721209696946
10,1,30,30,3,93.85,87.3334734670757,93.85,88.187920849307,88.0329261728599,88.3436683417085,86.8793758790819,42.1862129816584,0.473755680118396,0.646116245912508,0.473755680118396,0.860954628798068,0.940278316030356,0.785224881106333,0.957768442646041,2.19240496000063
10,10,30,30,3,92.285,86.506381878938,92.71,86.7306391923393,86.1137732575556,87.4047236180905,85.2445765747368,45.2841266021766,4.06578200760116,1.5686473959075,2.72812511932035,2.99615797739156,4.32352859856943,1.52242694187227,3.37611148058185,6.1890667778507
1,1e-05,40,10,3,80.33,77.1000458822695,81.175,74.2748959619421,72.1062210711001,76.5807035175879,71.3353688485244,77.6052824647354,0.582713956890991,0.515172525689717,0.318198051533945,0.617014843710239,0.737396113440317,0.638535287422189,0.691337596792778,1.75876666125178
1,0.0001,40,10,3,80.33,77.1000458822695,81.175,74.2748959619421,72.1062210711001,76.5807035175879,71.3353688485244,77.6052824647354,0.582713956890991,0.515172525689717,0.318198051533945,0.617014843710239,0.737396113440317,0.638535287422189,0.691337596792778,1.75876666125178
1,0.001,40,10,3,80.5,77.1134164471676,81.235,74.3505403512258,72.1707108040803,76.6691959798995,71.4192438596102,77.5730781145326,0.355121262544376,0.471265022912217,0.296320022198221,0.503273349872926,0.660309708458161,0.538837933348312,0.565445879603394,1.63424205524199
1,0.01,40,10,3,79.9,76.9590063209768,81.165,74.112481876162,71.9945866817874,76.360351758794,71.1566062946193,78.03862301086,1.28192563486863,0.735248937957184,0.32664115546643,1.00079472408733,1.01057332790166,1.05352502699559,1.11586329429723,2.43208963793785
1,0.1,40,10,3,80.58,76.9500300537948,81.305,74.1456954620955,72.1382506971437,76.2738190954774,71.1999780860877,77.9889974091316,0.533957967550923,1.43313105390972,0.372267824735546,1.57074689186242,1.15790033815505,2.05479828341154,1.72894484278496,4.48266829506489
1,1,40,10,3,80.69,77.6113081926608,81.825,74.6363666594078,72.2591455850348,77.187135678392,71.7312749064774,76.1059785030555,0.688718616949861,1.68909164098993,0.601964376945271,1.78561715677286,1.24689099738944,2.46950975796982,1.96304681071944,5.17479374921954
1,10,40,10,3,81.63,77.9586551392984,82.225,75.1866329803285,72.9148405388128,77.6132663316583,72.3483542897286,74.8439972543808,1.18490505948789,0.881871922683731,0.91507437463362,0.832186278207318,0.765648343969679,1.24969121713259,0.91671808805376,2.75572714409341
10,1e-05,40,10,3,84.52,76.3090553110874,84.52,73.8367820477562,73.0486428147587,74.6470351758794,70.9059322448876,79.285685996216,3.54182940802568,2.56025458422294,3.54182940802568,4.22246282086819,4.55712146508981,3.87575577896454,4.71619086007024,8.76746649033791
10,0.0001,40,10,3,84.515,76.2972197910089,84.515,73.8281147932395,73.0393326235361,74.6390452261307,70.8962582053278,79.3254992946004,3.5432290671395,2.5651247418406,3.5432290671395,4.22553469450462,4.56035016941348,3.87867045101333,4.71960551540038,8.78354893495352
10,0.001,40,10,3,84.66,76.3622892654423,84.66,73.9969792021549,73.3161057028213,74.6963819095477,71.0883717956854,79.0318538599313,3.54978872610752,2.52596949142867,3.54978872610752,4.18614729986064,4.57914603887844,3.7751453136869,4.67830462465116,8.69650755387879
10,0.01,40,10,3,83.44,76.0560079499994,83.86,73.3948704569069,72.5999776934021,74.2181407035176,70.4123492305073,80.1272694604042,5.1072823823765,2.77092270659824,4.17743940710096,4.51724361742746,4.99742716161167,4.0344661210635,5.04937081897317,9.53746435836718
10,0.1,40,10,3,82.8,75.8961070575952,83.18,72.9182053799454,72.0210840255331,73.8498994974874,69.876580649107,80.7359800068777,5.28866712887094,3.02122098881318,4.61141096749261,5.00676158572861,5.49619234598142,4.51885505538944,5.59394308431432,10.3665755649359
10,1,40,10,3,85.51,78.0725656336052,85.87,76.0637302302945,75.3288521621857,76.8271859296483,73.3828445307013,73.3818358937538,4.83602224055174,2.51607149442504,3.93892258252319,4.39941914257029,4.98275585893388,3.81068698385891,4.92092384665508,8.7417038587291
10,10,40,10,3,86.925,78.9718352986287,86.925,77.3276596169771,76.7529793787742,77.9183417085427,74.79578553723,70.2842907715552,3.6841439530326,2.84424449171554,3.6841439530326,4.49346496637418,4.93439704967973,4.03968350929364,5.01767242318013,9.75952648027082
1,1e-05,40,20,3,86.975,83.8533418918776,88.74,81.8980536394418,79.9380928238549,84.0676381909548,79.8293756395493,55.1039225997355,5.85421263327149,1.77452964454888,3.73406242880622,3.77729817772295,5.50210783252868,2.37189847747025,4.25532507220323,6.74494984156392
1,0.0001,40,20,3,87.015,83.781529183551,88.705,81.8592348844277,79.9536622535628,83.9610050251256,79.7878790060842,55.2958310205168,5.83676327732722,1.87773099570359,3.81032588282595,3.88428387024515,5.54106244970697,2.50112837790683,4.37259260794508,7.0851861730993
1,0.001,40,20,3,85.96,83.6999515589099,88.14,81.4354486277309,79.1753969953329,83.9408040201005,79.3037659120087,55.8368478643066,6.09046613797152,1.92523744145387,3.93480198569975,4.02469575590574,5.77549715166248,2.49638783289088,4.53246130232566,7.35732505774069
1,0.01,40,20,3,86.705,83.5647506541582,88.425,81.3013450424202,79.2702229277201,83.5416582914573,79.1644723297475,56.11481527983,5.43310071076667,1.60563831218703,3.36594464204825,3.28941963325951,4.91262841284588,2.09948287320056,3.71039159555813,6.01063400028485
1,0.1,40,20,3,88.935,84.9768056664082,90.235,83.6921345616922,82.1253582465344,85.4201005025126,81.8379467914938,51.0737529915944,5.70224371044709,1.41484107056072,3.63960086334264,3.60192050594936,5.43579009637908,1.69196564446811,4.06656424045633,5.9365569355835
1,1,40,20,3,87.59,84.6631003343608,89.295,82.5659050306353,80.5018927422295,84.8545728643216,80.5696966490526,52.5139010943775,5.70622467135671,1.49859951692119,3.5940112223902,3.72560540043548,5.58699798806213,2.01044841394279,4.20337145721017,6.22746170682008
1,10,40,20,3,84.17,83.3017664191833,86.695,79.727099319793,76.4385258299773,83.4339698492462,77.3650717183997,57.9721049706483,5.12413678367174,1.73110810034256,3.50930904880149,3.66915488578785,5.37988789933928,2.35501117524429,4.13868650106252,6.56297111288922
