Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy
1000,0.0001,7,7,3,72.5714285714286,60.8101644023262,73.2857142857143,58.6826817161732,57.0083301563763,60.4729064039409,51.7907384250875,111.379311923737
1000,0.001,7,7,3,72.1428571428571,61.1274829519958,72.9047619047619,58.8862425440475,57.2364056472543,60.6469622331691,52.0317511373672,110.476170593653
1000,0.01,7,7,3,73.2380952380952,61.4951607173128,73.8095238095238,59.7665853194867,57.803738120726,61.8949096880131,53.0265168575152,109.780870999974
1000,0.1,7,7,3,74.3333333333333,62.5817440784817,74.8571428571429,60.8191236894981,58.5679070556642,63.2972085385878,54.2241895601947,107.054114105598
1000,1,7,7,3,73.8095238095238,60.6075294364005,74,59.066168977568,56.6333925852191,61.7898193760263,52.1173876866724,112.880716826346
1000,10,7,7,3,71.2857142857143,59.4045327460296,71.6666666666667,55.7852706492231,53.0546970619953,58.8768472906404,48.216859719628,116.250782766905
10000,1e-05,7,7,3,73.5714285714286,62.0777671993169,73.8095238095238,60.1391232183804,56.6685987288147,64.1674876847291,53.2356763140451,110.043468576941
10000,0.0001,7,7,3,74.2857142857143,62.588029548731,74.4761904761905,60.5824485846957,57.7399375117665,63.8325123152709,53.8436559364797,107.805526409976
10000,0.001,7,7,3,73.1428571428571,61.5680769653809,73.3809523809524,59.8309158297531,56.5346242772709,63.6781609195402,52.8831409687364,111.419461871499
10000,0.01,7,7,3,72.2857142857143,60.8985779336863,72.5714285714286,58.9685384988647,55.2135603562626,63.3464696223317,51.8103051503424,113.862705922192
10000,0.1,7,7,3,70.7619047619048,59.0889611179378,71.3333333333333,57.490788765115,54.1469889404278,61.3267651888342,50.1326725542372,118.337068476683
10000,1,7,7,3,69.8095238095238,58.6451668870099,70.3333333333333,57.0197767258844,53.3181903252528,61.3628899835796,49.5268696212193,119.953692922008
10000,10,7,7,3,67.9047619047619,56.7813695995225,68.4761904761905,54.1790476576209,50.6903080700246,58.2298850574713,46.2059394657912,124.740010496024
0.1,1e-05,14,14,3,64.4761904761905,55.7145508362868,66.9523809523809,51.5693730905895,48.8733999771533,54.6272577996716,43.2403881676792,126.570691283074
0.1,0.0001,14,14,3,64.7142857142857,54.8083958450635,66.7619047619048,51.4780670116065,49.0273380087884,54.2068965517241,43.1998493437879,128.83903237693
0.1,0.001,14,14,3,64.6666666666667,54.965089681552,66.7142857142857,51.4393080169863,48.9744788035387,54.2167487684729,43.1316599513736,128.429269270287
0.1,0.01,14,14,3,64.7619047619047,55.5141297929655,66.7619047619048,52.0526047497443,49.5374423974323,54.8932676518883,43.8423769237616,126.92829838769
0.1,0.1,14,14,3,68.4285714285714,59.2651047421558,70.5238095238095,55.2071537515876,52.0383731679998,58.9162561576355,47.3989959686404,117.217358949886
0.1,1,14,14,3,64.5238095238095,55.2740699729379,66.0952380952381,50.4858513875698,46.8206683003448,55.0311986863711,41.6710440674266,128.964272792211
0.1,10,14,14,3,58.9047619047619,51.160685951186,60.4761904761905,45.124431298871,39.9412660826252,53.2151067323481,34.5345967759049,142.781939521793
1,1e-05,14,14,3,66.2857142857143,57.8813137015553,68.2857142857143,54.4670116520939,52.1905654194295,57.0114942528736,46.7523418775571,120.15814083835
1,0.0001,14,14,3,65.8571428571429,57.8718673443074,68.2857142857143,54.1454343880988,51.8928791222376,56.6535303776683,46.3784515701565,120.152706557531
1,0.001,14,14,3,67.5238095238095,59.3848463061049,69.0952380952381,55.6928151051502,52.9563279321008,58.7947454844007,48.1018018532669,116.330682244283
1,0.01,14,14,3,67.2380952380952,58.7071540101136,69.3333333333333,55.4141646124999,53.2980403435235,57.7668308702792,47.8907668672754,117.775761743858
1,0.1,14,14,3,69,60.1222329676746,70.4285714285714,56.239214361681,54.1947169328453,58.623973727422,48.8188157772311,113.705332495889
1,1,14,14,3,72.4285714285714,64.2972522313852,74.4761904761905,60.8158835072643,57.5645402729174,64.5385878489327,54.0654730115596,103.247380822705
1,10,14,14,3,63.8095238095238,55.323449849022,66.0476190476191,50.3074934214553,45.7595490023461,56.1970443349754,41.2076925107841,129.608757087886
10,1e-05,14,14,3,68.3333333333333,58.9743103070543,70.8095238095238,55.8074516342458,52.8514453830963,59.2840722495895,48.1651591922667,117.77447472479
10,0.0001,14,14,3,67.6190476190476,58.4742918777176,70.2380952380952,55.172545559791,52.2260526623499,58.6469622331691,47.4080182605725,119.16423505237
10,0.001,14,14,3,68.1904761904762,59.0146099753934,70.6666666666667,55.8580893324847,52.8554539432308,59.4055829228243,48.232988302943,117.910095089234
10,0.01,14,14,3,66.0952380952381,56.3104051084967,68.4761904761905,52.4685883922827,49.5954736209802,55.8489326765189,44.2496245042064,125.170581928324
10,0.1,14,14,3,68.6666666666667,59.3718072309462,70.1904761904762,55.5231519693882,52.479906131462,59.175697865353,47.8580990493854,116.844645522955
10,1,14,14,3,73.1428571428571,64.9474522277065,74.8571428571429,61.7652491551257,58.1540295018344,66.0492610837438,55.105940541355,101.744335726515
10,10,14,14,3,64,54.799995219368,65.6190476190476,49.8132410145075,45.6305380930709,55.2348111658457,40.6655421272803,130.673287383206
100,1e-05,14,14,3,66.7142857142857,59.3024379360267,68.9523809523809,55.2103731179393,52.7086322876926,58.0821018062397,47.5506536510884,116.352754735546
100,0.0001,14,14,3,66.5714285714286,58.5543050140888,68.8095238095238,55.0080875726888,52.5349204134028,57.816091954023,47.3240807305137,118.467286728514
100,0.001,14,14,3,66.1904761904762,58.198951801991,68.0952380952381,54.5984719100655,52.1410919614981,57.3858784893268,46.8574172131742,119.462409696023
100,0.01,14,14,3,71,61.0747492685732,72.0952380952381,58.050449076009,55.2374012576818,61.2676518883415,50.8339060638993,111.721288677854
100,0.1,14,14,3,69.3333333333333,60.5344650249203,71.5714285714286,56.978241893164,53.843181009527,60.6436781609195,49.5378420189722,113.536242608042
100,1,14,14,3,71.7619047619048,62.2534729073299,73.4761904761905,57.7279371726634,54.1407405913763,61.9507389162562,50.3205056475282,109.084821489155
100,10,14,14,3,64.1428571428571,55.5956651830661,65.7142857142857,49.9914474103059,44.7372699787274,56.88013136289,40.7323430918008,129.881436894848
1000,1e-05,14,14,3,64.3333333333333,55.6788320289764,66.7142857142857,52.4620649230315,50.1917413524827,55.0114942528736,44.3586188295803,126.391250576901
1000,0.0001,14,14,3,64.1428571428571,55.516327567019,66.5714285714286,52.4743560120269,49.9920946113655,55.2775041050903,44.3408233694343,127.093358818707
1000,0.001,14,14,3,65.4761904761905,55.6314072428829,67.3333333333333,53.0017107962227,50.3367667146413,56.0459770114942,44.9082897163996,126.925205061781
1000,0.01,14,14,3,62.4285714285714,54.5384183031108,64.8095238095238,50.4104606525658,46.9009376677037,54.64039408867,41.6945665641801,130.795171701876
1000,0.1,14,14,3,67.8095238095238,60.5137184494773,70.2857142857143,57.0040034320021,53.742479385862,60.9885057471265,49.5221766490443,113.634368116479
1000,1,14,14,3,70.4761904761905,60.6058243960516,71.6190476190476,57.4335119762644,54.5487617687311,60.7257799671593,50.1272008193021,113.241882046825
1000,10,14,14,3,60.1904761904762,54.5371960641775,62.8095238095238,48.9054456664907,42.8703450073688,57.2183908045977,39.1791904567441,133.751738516036
10000,1e-05,14,14,3,70.0952380952381,61.252423193658,71.1428571428571,58.6641158276025,55.6862974109957,62.128078817734,51.5828913704573,111.527917414347
10000,0.0001,14,14,3,68.5238095238095,60.1595734813739,70.4285714285714,57.3281957245549,54.0855712644412,61.1395730706075,49.9620095650815,114.778364316055
10000,0.001,14,14,3,68,58.0858992339179,69.2857142857143,56.3916566567209,53.7883117192211,59.3530377668309,48.9294670573467,120.12355695814
10000,0.01,14,14,3,64.9047619047619,57.1470199301017,66.8571428571429,54.3095569029714,49.744886387121,60.055829228243,46.1480292920141,124.885052174674
10000,0.1,14,14,3,66.8095238095238,58.2171023035939,68.3333333333333,54.9569347579888,51.0314987780126,59.7504105090312,46.9891201440141,121.152384014809
10000,1,14,14,3,62.6190476190476,54.3244307626681,64.4285714285714,50.595564579691,45.4626195433269,57.3070607553366,41.5200127196518,133.378128364271
10000,10,14,14,3,58.047619047619,49.3922380743713,59.1428571428571,46.5506282203792,41.4502435829187,53.9573070607553,36.4869847551388,147.527959783068
0.1,1e-05,21,21,3,53.0952380952381,43.7273432605651,54.4761904761905,40.718495397938,35.7519370909558,47.632183908046,29.4959804735112,163.468758667983
0.1,0.0001,21,21,3,53.2380952380952,43.7814408101319,54.6190476190476,40.7566485984596,35.7923271677644,47.6650246305419,29.5437430250396,163.317544692108
0.1,0.001,21,21,3,53.3809523809524,44.1434576477189,55.1428571428571,41.8750530802261,37.1118543017601,48.4334975369458,30.9337736008552,161.974728780545
0.1,0.01,21,21,3,55.5714285714286,46.1713448229028,56.9047619047619,43.2105282307439,38.5947086310607,49.504105090312,32.7017620239425,156.212579258274
0.1,0.1,21,21,3,55.4285714285714,47.8698298868746,57.8571428571429,43.9449980920665,38.0963478526477,52.256157635468,33.2286875209945,153.161508430154
0.1,1,21,21,3,57.1904761904762,50.8725142263705,59.7142857142857,45.1154656456705,38.2762857736625,55.6190476190476,34.2473079296345,145.978975088142
0.1,10,21,21,3,46.8571428571429,39.5846002304054,48.3333333333333,34.7938482853317,26.9659786740787,50.311986863711,20.3987431625422,180.470273760208
1,1e-05,21,21,3,58.8095238095238,47.9302548714125,59.3809523809524,45.2904027980473,40.2422809048869,51.9474548440066,35.1347293756191,151.837232028392
1,0.0001,21,21,3,57.8571428571429,47.2604689237022,58.4285714285714,44.3828828604505,39.1745918028032,51.3825944170772,33.9727696163784,153.769498049189
1,0.001,21,21,3,59.4285714285714,48.726635221871,60.4761904761905,46.0703441469217,41.1815210151092,52.5155993431855,36.0861248580216,149.280959386527
1,0.01,21,21,3,58.952380952381,49.4122711035328,59.7619047619048,45.418559483636,39.6457111982347,53.4778325123153,35.0338140252379,148.686019446672
1,0.1,21,21,3,59.1904761904762,49.4375802302805,60.7142857142857,45.7409544325255,39.9307495391252,53.8587848932676,35.3819994999687,148.810038007772
1,1,21,21,3,59.3809523809524,51.3757855221297,61.1428571428571,46.8906941675047,41.7714098293743,54.1674876847291,36.9065546056579,142.353617131116
1,10,21,21,3,51.4285714285714,41.551933226674,52.3809523809524,37.7923381093928,30.9709961038954,49.5336617405583,24.9551295567283,172.625768206515
10,1e-05,21,21,3,55.0952380952381,43.8002281975115,57.0476190476191,41.9357049641848,36.893056465133,48.752052545156,30.9979575436714,163.596922161068
10,0.0001,21,21,3,54.9047619047619,43.7361597781876,56.9047619047619,41.9866580489248,37.1529316807996,48.5090311986864,31.1119114217015,163.390663033102
10,0.001,21,21,3,53.0952380952381,43.7220631749618,55.3809523809524,40.9818388004967,35.738199191466,48.2758620689655,29.7771297247953,164.203423196816
10,0.01,21,21,3,56.3333333333333,45.3660291876378,57.7619047619048,42.8641313388274,37.5799131580543,50.1510673234811,32.0346777433658,159.203193574362
10,0.1,21,21,3,56.2857142857143,46.8664172851508,58.2857142857143,43.2588849416764,38.1368014310032,50.2660098522168,32.6116192161324,154.817810574211
10,1,21,21,3,59.8571428571429,51.3597863303159,61.6666666666667,47.1669790095489,40.8722715425138,56.2495894909688,37.0113295281835,143.835374562464
10,10,21,21,3,50.8095238095238,42.6677105012927,52.5714285714286,38.6750150296333,31.0263735616896,51.7372742200329,25.8407951668085,170.715032549906
100,1e-05,21,21,3,52.9523809523809,43.1453016150715,54.4285714285714,39.6786361106499,34.9734256518492,46.2298850574713,28.2487980497031,164.88485695827
100,0.0001,21,21,3,53.3809523809524,43.3463305549024,54.8571428571429,40.1547845815654,35.5392356217585,46.5221674876847,28.8758707648418,164.211570604544
100,0.001,21,21,3,54.1904761904762,44.6808464902633,55.7142857142857,40.9016378683566,36.3856080977899,47.0279146141215,29.8314078929335,160.524052527191
100,0.01,21,21,3,53.4285714285714,45.7102790896517,56.0952380952381,40.7603692618991,35.4549141750651,48.2955665024631,29.4664449596022,158.411006741022
100,0.1,21,21,3,54.0952380952381,45.9447295351382,57.9047619047619,41.8288141324439,36.6949642111604,48.9786535303777,30.9030501053191,157.330029122579
100,1,21,21,3,56.9523809523809,49.6352463816754,58,44.5331254757243,37.516892711269,55.5369458128079,33.4321390659425,150.396820780833
100,10,21,21,3,50.6666666666667,43.5399351514619,52.2380952380952,38.8247335103722,31.9159933435879,50.3875205254516,26.2318375819731,166.891400083439
1000,1e-05,21,21,3,55.0952380952381,44.0305656092428,56.5238095238095,41.130086405023,36.9238014561138,46.64039408867,30.3091905117651,161.650212604029
1000,0.0001,21,21,3,54.2380952380952,42.5880269728626,55.5238095238095,39.9841575357206,35.901707881294,45.3530377668309,28.9379136807728,165.560296585375
1000,0.001,21,21,3,52.9523809523809,43.3448776727401,55.0952380952381,39.8791539243701,35.0675924014564,46.512315270936,28.5631619366824,164.389902250986
1000,0.01,21,21,3,54.1428571428571,43.0347309301565,55.5238095238095,40.4458591526103,35.5410352911892,47.2052545155993,29.2087681778059,165.492226302344
1000,0.1,21,21,3,56.6666666666667,45.8185117906742,58.4761904761905,42.4394055334618,38.0363159743853,48.8604269293925,31.7027878087103,156.945398145583
1000,1,21,21,3,54.4285714285714,46.68666383418,56.2857142857143,43.2087123691337,36.8060345892744,53.2577996715928,31.96107322946,157.409932280208
1000,10,21,21,3,52.5714285714286,44.1290687747327,54.1904761904762,41.4124969722001,34.2368555733635,53.0279146141215,29.5055220686775,165.675302679624
10000,1e-05,21,21,3,56.6666666666667,44.1862721626848,57.3809523809524,42.4740058365941,37.4577444563481,49.5500821018062,31.5649960893278,162.614233089149
10000,0.0001,21,21,3,57.3809523809524,45.0116274021002,58.1904761904762,43.1611479348586,38.3755079123633,49.8095238095238,32.4726294201487,159.97388871749
10000,0.001,21,21,3,55.7142857142857,44.1732215679538,56.7619047619048,41.8855137862444,36.8179050625927,48.8374384236453,30.8816639001472,162.665647672319
10000,0.01,21,21,3,55.9047619047619,45.0816583597315,57.2380952380952,43.247645254285,38.1603437716765,50.1773399014778,32.53207156323,160.158643957703
10000,0.1,21,21,3,56.9047619047619,47.099304395521,57.9047619047619,43.9832753529195,38.3172538250938,52.0788177339901,33.3097148072933,155.006159204376
10000,1,21,21,3,52,43.4469742474681,53.047619047619,40.1962164213527,34.1470553965844,49.4121510673235,28.4103920419573,166.241604723325
10000,10,21,21,3,49.9523809523809,40.3411318598179,51.4761904761905,38.5779975431422,32.2175365950382,48.9753694581281,26.2001011497894,175.182136661141
