Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy
10000,1000,40,40,3,46.8650461022632,55.4508975168866,72.1919530595138,39.6595309585916,56.5769943246108,30.6037853226942,31.8957929573728,138.447341223679
10000,10000,40,40,3,46.39564124057,55.4704580796378,71.9446772841576,38.9305258687486,55.4622065044238,30.127747080653,31.0114459433268,138.665087164779
10000,100000,40,40,3,45.3939647946354,55.1272579458284,72.2129086336966,37.9493532520455,54.0474749869382,29.3466408609211,29.8871938908691,139.758636121374
100000,1e-05,40,40,3,49.5766974015088,58.2091627318671,74.8533109807209,43.6648380390207,65.4376179571154,32.8280188186095,36.8105839384857,128.390606451605
100000,0.0001,40,40,3,47.1584241408215,57.5070591844941,74.3671416596815,41.9376594091617,62.5604512802441,31.6088917497937,34.82482674929,131.127083996342
100000,0.001,40,40,3,48.2355406538139,57.5871838935959,74.5599329421626,42.1052687875047,64.3073257982126,31.3542616201458,35.2051380266508,130.027724385905
100000,0.01,40,40,3,50.9681475272423,58.4299821234545,74.7736797988265,45.1784818356246,67.0615221681333,34.1138491314322,38.4441057790442,127.352109929971
100000,0.1,40,40,3,49.3126571668064,58.8025180554396,75.2347024308466,42.3174743742506,65.3243184730341,31.3694901781201,35.5015576038491,124.202831806889
100000,1,40,40,3,48.2062028499581,57.2411032047282,73.6211232187762,41.2344753947843,62.2650915535488,30.9567854566191,34.140647614663,130.961819576707
100000,10,40,40,3,45.9471919530595,55.5660705436161,72.652975691534,38.9705588156036,56.3510286378404,29.9265357082684,31.1837889907162,138.694636845567
100000,100,40,40,3,47.3051131601006,56.7171367003916,73.6797988264878,41.4415896575676,58.4199044234426,32.2673486756555,33.793868420186,135.12933874094
100000,1000,40,40,3,46.6345347862531,55.0623576678911,72.0201173512154,39.0739748881291,54.6705447940247,30.494528519525,31.0370012713425,141.402337574629
100000,10000,40,40,3,47.1374685666387,55.9660886914243,72.523051131601,40.2909064785923,55.304985901971,31.7249960038536,32.2495954345138,138.872870696678
100000,100000,40,40,3,47.3051131601006,55.6213236385604,72.615255658005,41.1820315407706,58.3533027937829,31.8764823543135,33.539727561293,138.903783846742
