Del,Lambda,Alpha,Dimension,m,k,MeanAccuracy,StdAccuracy,MeanNMI,StdNMI,MeanPurity,StdPurity
0.5,0.001,100,20,20,3,35.1215423302598,0,31.2793997768121,0,54.861693210394,0
0.5,0.001,1000,20,20,3,34.0318524727577,0,30.6036775072758,0,54.233025984912,0
0.5,0.001,10000,20,20,3,39.4803017602682,0,33.1504959941552,0,57.2925398155909,0
0.5,0.001,100000,20,20,3,39.4383906119028,0,32.8186707527237,0,57.1248952221291,0
0.5,0.01,1e-05,20,20,3,45.5574182732607,0,46.6455344001901,0,71.4585079631182,0
0.5,0.01,0.0001,20,20,3,43.0008382229673,0,46.7517618098225,0,72.1290863369656,0
0.5,0.01,0.001,20,20,3,43.6714165968148,0,45.7540943088426,0,71.9195305951383,0
0.5,0.01,0.01,20,20,3,42.9170159262364,0,46.1787341438565,0,71.709974853311,0
0.5,0.01,0.1,20,20,3,41.9530595138307,0,46.0527601252314,0,71.6261525565801,0
0.5,0.01,1,20,20,3,40.4023470243085,0,40.6039570598253,0,66.8901927912825,0
0.5,0.01,10,20,20,3,50.1257334450964,0,49.3237726143294,0,71.2908633696563,0
0.5,0.01,100,20,20,3,38.3067896060352,0,42.5674831623477,0,61.9027661357921,0
0.5,0.01,1000,20,20,3,34.5766974015088,0,39.7141197593863,0,60.3939647946354,0
0.5,0.01,10000,20,20,3,35.1634534786253,0,39.961925186976,0,61.3160100586756,0
0.5,0.01,100000,20,20,3,33.4870075440067,0,38.1054919844973,0,60.2263202011735,0
0.5,0.1,1e-05,20,20,3,44.1324392288349,0,48.1400952493146,0,72.3805532271584,0
0.5,0.1,0.0001,20,20,3,43.8809723386421,0,48.2869497256852,0,72.2129086336966,0
0.5,0.1,0.001,20,20,3,43.8809723386421,0,48.2390558264805,0,72.4224643755239,0
0.5,0.1,0.01,20,20,3,42.3302598491199,0,48.9150248958658,0,72.9253981559095,0
0.5,0.1,0.1,20,20,3,42.2883487007544,0,49.4456887997926,0,73.8055322715842,0
0.5,0.1,1,20,20,3,43.1684828164292,0,48.0736283575967,0,71.2070410729254,0
0.5,0.1,10,20,20,3,44.1324392288349,0,50.1274816117168,0,70.1592623637888,0
0.5,0.1,100,20,20,3,38.6001676445935,0,44.6120593423342,0,65.8005029337804,0
0.5,0.1,1000,20,20,3,37.8038558256496,0,43.2959043046238,0,64.2078792958927,0
0.5,0.1,10000,20,20,3,39.6060352053646,0,42.33481566346,0,64.8784576697402,0
0.5,0.1,100000,20,20,3,37.2590108968986,0,43.4345835945798,0,64.1240569991618,0
0.5,1,1e-05,20,20,3,46.1860854987427,0,49.2589271657274,0,72.3805532271584,0
0.5,1,0.0001,20,20,3,41.1148365465214,0,47.6540693162353,0,72.7577535624476,0
0.5,1,0.001,20,20,3,47.9044425817267,0,50.3914502148821,0,74.3503772003353,0
0.5,1,0.01,20,20,3,41.2824811399832,0,47.7270218534238,0,72.883487007544,0
0.5,1,0.1,20,20,3,42.9170159262364,0,48.9116962438849,0,73.0511316010059,0
0.5,1,1,20,20,3,40.5280804694049,0,46.7222191368101,0,70.2430846605197,0
0.5,1,10,20,20,3,45.3478625314334,0,48.9396934661656,0,71.081307627829,0
0.5,1,100,20,20,3,38.6420787929589,0,44.061796142618,0,66.1357921207041,0
0.5,1,1000,20,20,3,42.0787929589271,0,44.3468555829602,0,68.105616093881,0
0.5,1,10000,20,20,3,40.1508801341157,0,44.3715392879374,0,66.6387259010897,0
0.5,1,100000,20,20,3,38.0553227158424,0,44.8204451633251,0,66.5968147527242,0
0.5,10,1e-05,20,20,3,42.8751047778709,0,49.7870460304685,0,72.9253981559095,0
0.5,10,0.0001,20,20,3,43.0846605196982,0,48.7344046336966,0,73.2606873428332,0
0.5,10,0.001,20,20,3,42.4559932942163,0,49.2031350071089,0,72.2967309304275,0
0.5,10,0.01,20,20,3,44.3000838222967,0,49.7158918660604,0,73.1768650461023,0
0.5,10,0.1,20,20,3,47.4015088013412,0,49.8704693751047,0,71.709974853311,0
0.5,10,1,20,20,3,45.2640402347024,0,48.557335150509,0,72.338642078793,0
0.5,10,10,20,20,3,48.4911986588433,0,49.826673648442,0,71.5004191114837,0
0.5,10,100,20,20,3,40.2347024308466,0,44.8019043340854,0,67.1416596814753,0
0.5,10,1000,20,20,3,38.8097233864208,0,44.4873621291772,0,67.6865046102263,0
0.5,10,10000,20,20,3,42.0787929589271,0,44.7391670622697,0,67.3512154233026,0
0.5,10,100000,20,20,3,38.0972338642079,0,44.1206589604565,0,67.1416596814753,0
0.5,100,1e-05,20,20,3,43.7133277451802,0,47.7096685961082,0,71.9195305951383,0
0.5,100,0.0001,20,20,3,43.419949706622,0,47.3979314657167,0,71.7937971500419,0
0.5,100,0.001,20,20,3,43.4618608549874,0,47.8434198172063,0,72.1709974853311,0
0.5,100,0.01,20,20,3,40.6119027661358,0,45.081761528637,0,70.5364626990779,0
0.5,100,0.1,20,20,3,44.3839061190277,0,48.1977767363032,0,71.5004191114837,0
0.5,100,1,20,20,3,44.7611064543168,0,47.936305604155,0,70.9136630343671,0
0.5,100,10,20,20,3,44.3839061190277,0,46.7355865750237,0,70.2849958088852,0
0.5,100,100,20,20,3,42.4140821458508,0,47.0535326939265,0,69.6982397317687,0
0.5,100,1000,20,20,3,41.7435037720034,0,45.414517076701,0,67.0159262363789,0
0.5,100,10000,20,20,3,40.1927912824811,0,44.4344970773567,0,67.2673931265717,0
0.5,100,100000,20,20,3,40.0251466890193,0,44.8021904902981,0,67.2673931265717,0
0.5,1000,1e-05,20,20,3,45.222129086337,0,48.1345991268579,0,71.709974853311,0
0.5,1000,0.0001,20,20,3,45.5155071248952,0,47.896579928042,0,71.081307627829,0
0.5,1000,0.001,20,20,3,45.3897736797988,0,47.7762481196136,0,70.8298407376362,0
0.5,1000,0.01,20,20,3,42.7493713327745,0,47.3505749076868,0,71.2489522212909,0
0.5,1000,0.1,20,20,3,41.2824811399832,0,46.4296805462077,0,70.0754400670578,0
0.5,1000,1,20,20,3,44.6353730092205,0,47.8766219822848,0,71.2489522212909,0
0.5,1000,10,20,20,3,45.3897736797988,0,44.8482593459634,0,68.02179379715,0
0.5,1000,100,20,20,3,41.7854149203688,0,43.1075544937321,0,68.105616093881,0
0.5,1000,1000,20,20,3,40.0670578373847,0,42.660769757466,0,67.3512154233026,0
0.5,1000,10000,20,20,3,42.3302598491199,0,43.3963331866551,0,66.848281642917,0
0.5,1000,100000,20,20,3,37.3428331936295,0,43.0573376554632,0,66.6387259010897,0
0.5,10000,1e-05,20,20,3,44.2162615255658,0,44.8089303305396,0,69.0695725062867,0
0.5,10000,0.0001,20,20,3,43.2523051131601,0,43.6897124722547,0,66.8063704945515,0
0.5,10000,0.001,20,20,3,42.1207041072925,0,43.8759800586208,0,68.9857502095557,0
0.5,10000,0.01,20,20,3,44.7191953059514,0,45.2345735162454,0,70.1173512154233,0
0.5,10000,0.1,20,20,3,50.2095557418273,0,49.2432078401534,0,70.7879295892707,0
0.5,10000,1,20,20,3,43.6714165968148,0,44.744963380215,0,68.6923721709975,0
0.5,10000,10,20,20,3,41.4920368818106,0,43.6410742240187,0,67.3512154233026,0
0.5,10000,100,20,20,3,39.6479463537301,0,41.2060146359319,0,65.1299245599329,0
0.5,10000,1000,20,20,3,43.8809723386421,0,44.8707331595928,0,67.6026823134954,0
0.5,10000,10000,20,20,3,41.3243922883487,0,41.8926177077217,0,66.7225481978206,0
0.5,10000,100000,20,20,3,42.7493713327745,0,44.4180521543817,0,67.3093042749371,0
0.5,100000,1e-05,20,20,3,41.0310142497904,0,41.2274772905736,0,64.2497904442582,0
0.5,100000,0.0001,20,20,3,41.1986588432523,0,41.2667257044936,0,64.2497904442582,0
0.5,100000,0.001,20,20,3,41.4501257334451,0,42.8820766122347,0,64.3755238893546,0
0.5,100000,0.01,20,20,3,44.2581726739313,0,43.5235782512801,0,66.848281642917,0
0.5,100000,0.1,20,20,3,43.1265716680637,0,45.2221698683467,0,67.1416596814753,0
0.5,100000,1,20,20,3,43.0427493713328,0,46.3061469101651,0,68.2313495389774,0
0.5,100000,10,20,20,3,47.4853310980721,0,45.1576539486153,0,66.848281642917,0
0.5,100000,100,20,20,3,42.6655490360436,0,41.835391832191,0,63.872590108969,0
0.5,100000,1000,20,20,3,41.1148365465214,0,41.3926487191642,0,63.9564124056999,0
0.5,100000,10000,20,20,3,40.7795473595977,0,41.3141010659951,0,64.0402347024308,0
0.5,100000,100000,20,20,3,39.5641240569992,0,41.4314142849957,0,63.3696563285834,0
0.5,1e-05,1e-05,40,40,3,41.4501257334451,0,33.707721133132,0,58.7594300083822,0
0.5,1e-05,0.0001,40,40,3,40.4023470243085,0,33.0863363453364,0,58.8851634534786,0
0.5,1e-05,0.001,40,40,3,39.8994132439229,0,35.7201846631098,0,64.0402347024308,0
0.5,1e-05,0.01,40,40,3,42.5398155909472,0,36.9414890749883,0,64.5850796311819,0
0.5,1e-05,0.1,40,40,3,39.6479463537301,0,33.2886626521504,0,57.20871751886,0
0.5,1e-05,1,40,40,3,34.7024308466052,0,30.9744067129492,0,54.6940486169321,0
0.5,1e-05,10,40,40,3,42.1207041072925,0,29.7388296449927,0,55.6580050293378,0
0.5,1e-05,100,40,40,3,36.9237217099749,0,27.4357337001207,0,52.4727577535624,0
0.5,1e-05,1000,40,40,3,34.6186085498743,0,23.1252933493816,0,48.5331098072087,0
0.5,1e-05,10000,40,40,3,33.9061190276614,0,23.2690825901115,0,48.0301760268231,0
0.5,1e-05,100000,40,40,3,34.2414082145851,0,23.1688913666978,0,48.2397317686505,0
0.5,0.0001,1e-05,40,40,3,41.9949706621961,0,36.4995420144802,0,60.6873428331936,0
0.5,0.0001,0.0001,40,40,3,47.9882648784577,0,40.1295653216737,0,64.3755238893546,0
0.5,0.0001,0.001,40,40,3,42.6655490360436,0,37.5954063078429,0,63.7887678122381,0
0.5,0.0001,0.01,40,40,3,42.5398155909472,0,36.7365667756483,0,61.6093880972339,0
0.5,0.0001,0.1,40,40,3,42.8331936295055,0,38.222798972158,0,60.5616093880972,0
0.5,0.0001,1,40,40,3,34.4509639564124,0,30.6462782683707,0,55.5322715842414,0
0.5,0.0001,10,40,40,3,40.8214585079631,0,30.5468417261923,0,55.6580050293378,0
0.5,0.0001,100,40,40,3,35.498742665549,0,25.4529129933225,0,50.2933780385583,0
0.5,0.0001,1000,40,40,3,34.8700754400671,0,24.4053612639659,0,49.7904442581727,0
0.5,0.0001,10000,40,40,3,35.0796311818944,0,24.6479652193045,0,50.1676445934619,0
0.5,0.0001,100000,40,40,3,35.0796311818944,0,24.6080197741887,0,50.1676445934619,0
0.5,0.001,1e-05,40,40,3,45.8927074601844,0,40.6533156926197,0,66.7644593461861,0
0.5,0.001,0.0001,40,40,3,45.5993294216262,0,40.6855815887285,0,66.8901927912825,0
0.5,0.001,0.001,40,40,3,47.1081307627829,0,43.6852920262545,0,66.4291701592624,0
0.5,0.001,0.01,40,40,3,48.1559094719195,0,43.3583542251083,0,64.0821458507963,0
0.5,0.001,0.1,40,40,3,46.9823973176865,0,40.8904276156622,0,64.7946353730092,0
0.5,0.001,1,40,40,3,40.0670578373847,0,36.5974324676521,0,59.7233864207879,0
0.5,0.001,10,40,40,3,39.0192791282481,0,30.6202361478404,0,55.2388935456832,0
0.5,0.001,100,40,40,3,36.4626990779547,0,30.3653916690867,0,54.6521374685666,0
0.5,0.001,1000,40,40,3,36.0854987426655,0,29.8366817664067,0,53.1433361274099,0
0.5,0.001,10000,40,40,3,34.325230511316,0,29.8069278103606,0,52.6404023470243,0
0.5,0.001,100000,40,40,3,34.325230511316,0,29.8069278103606,0,52.6404023470243,0
0.5,0.01,1e-05,40,40,3,46.7309304274937,0,48.1657488080556,0,73.2187761944677,0
0.5,0.01,0.0001,40,40,3,46.5213746856664,0,48.6459021638963,0,73.5959765297569,0
0.5,0.01,0.001,40,40,3,48.3235540653814,0,50.368801048783,0,74.5180217937971,0
0.5,0.01,0.01,40,40,3,50.4610226320201,0,50.7478017897918,0,74.140821458508,0
0.5,0.01,0.1,40,40,3,41.3663034367142,0,43.685733990305,0,68.8600167644593,0
0.5,0.01,1,40,40,3,44.8449287510478,0,41.1612412868025,0,64.2917015926236,0
0.5,0.01,10,40,40,3,41.7854149203688,0,44.571143873224,0,65.9262363788768,0
0.5,0.01,100,40,40,3,35.9597652975691,0,36.8909246655057,0,57.1668063704945,0
0.5,0.01,1000,40,40,3,38.3906119027661,0,37.9884497333065,0,60.0586756077117,0
0.5,0.01,10000,40,40,3,39.4803017602682,0,37.7962407104754,0,60.1005867560771,0
0.5,0.01,100000,40,40,3,39.1450125733445,0,37.6589177879227,0,59.8072087175189,0
0.5,0.1,1e-05,40,40,3,44.9287510477787,0,49.8674849554277,0,74.4341994970662,0
0.5,0.1,0.0001,40,40,3,45.2640402347024,0,50.0231316386288,0,74.8533109807209,0
0.5,0.1,0.001,40,40,3,44.9287510477787,0,49.455827925151,0,74.1827326068734,0
0.5,0.1,0.01,40,40,3,45.5574182732607,0,49.2037257238996,0,74.140821458508,0
0.5,0.1,0.1,40,40,3,45.7250628667225,0,50.4665399340448,0,73.7217099748533,0
0.5,0.1,1,40,40,3,37.8457669740151,0,45.0652783234073,0,69.1533948030176,0
0.5,0.1,10,40,40,3,48.826487845767,0,50.4064864955628,0,68.650461022632,0
0.5,0.1,100,40,40,3,37.8876781223805,0,44.9365497373376,0,63.872590108969,0
0.5,0.1,1000,40,40,3,39.9413243922883,0,46.3277466054534,0,63.243922883487,0
0.5,0.1,10000,40,40,3,35.2891869237217,0,42.5487497498375,0,59.4300083822297,0
0.5,0.1,100000,40,40,3,40.9471919530595,0,45.1711686823329,0,65.0041911148365,0
0.5,1,1e-05,40,40,3,47.9463537300922,0,53.4654488849818,0,74.3922883487008,0
0.5,1,0.0001,40,40,3,47.9463537300922,0,53.5331632401935,0,74.4341994970662,0
0.5,1,0.001,40,40,3,47.6110645431685,0,53.8918365730445,0,75.943000838223,0
0.5,1,0.01,40,40,3,47.1919530595138,0,53.3202184903419,0,74.5599329421626,0
0.5,1,0.1,40,40,3,46.0603520536463,0,52.6948753324539,0,74.7275775356245,0
0.5,1,1,40,40,3,49.455155071249,0,50.9511029391731,0,71.5004191114837,0
0.5,1,10,40,40,3,53.8977367979883,0,53.3166559804058,0,68.9438390611903,0
0.5,1,100,40,40,3,46.8566638725901,0,50.1466442174621,0,66.0100586756077,0
0.5,1,1000,40,40,3,37.5104777870914,0,43.6767717934318,0,63.0762782900251,0
0.5,1,10000,40,40,3,39.18692372171,0,46.183735328641,0,65.7585917854149,0
0.5,1,100000,40,40,3,38.9773679798827,0,46.4628880043901,0,66.1357921207041,0
0.5,10,1e-05,40,40,3,45.0963956412406,0,50.3232994112296,0,73.8055322715842,0
0.5,10,0.0001,40,40,3,45.222129086337,0,50.5817713922348,0,74.0150880134116,0
0.5,10,0.001,40,40,3,45.3478625314334,0,50.5202756709297,0,73.9731768650461,0
0.5,10,0.01,40,40,3,45.0963956412406,0,50.8185600122595,0,74.0989103101425,0
0.5,10,0.1,40,40,3,43.419949706622,0,51.7645150854489,0,74.685666387259,0
0.5,10,1,40,40,3,51.9279128248114,0,52.4093945527402,0,73.1349538977368,0
0.5,10,10,40,40,3,50.4191114836547,0,52.9604096615187,0,71.1651299245599,0
0.5,10,100,40,40,3,40.9052808046941,0,47.3334853877928,0,67.6865046102263,0
0.5,10,1000,40,40,3,40.2766135792121,0,47.8378346465185,0,67.7703269069573,0
0.5,10,10000,40,40,3,40.360435875943,0,48.0050635613058,0,67.8122380553227,0
0.5,10,100000,40,40,3,39.9832355406538,0,47.7706423913432,0,67.6445934618609,0
0.5,100,1e-05,40,40,3,46.7728415758592,0,50.4235497187012,0,73.1349538977368,0
0.5,100,0.0001,40,40,3,46.3118189438391,0,51.4933918641771,0,74.5180217937971,0
0.5,100,0.001,40,40,3,46.1860854987427,0,50.4930252827994,0,73.0092204526404,0
0.5,100,0.01,40,40,3,50.3772003352892,0,51.8239764735113,0,73.4702430846605,0
0.5,100,0.1,40,40,3,49.1617770326907,0,50.1938603489478,0,71.6680637049455,0
0.5,100,1,40,40,3,45.3059513830679,0,48.4652503105993,0,69.4467728415759,0
0.5,100,10,40,40,3,48.2397317686505,0,50.8428147719439,0,72.6739312657167,0
0.5,100,100,40,40,3,39.8575020955574,0,46.4516483834197,0,67.8541492036882,0
0.5,100,1000,40,40,3,38.7678122380553,0,45.4234810261655,0,66.6806370494552,0
0.5,100,10000,40,40,3,39.18692372171,0,45.7914301284347,0,66.8901927912825,0
0.5,100,100000,40,40,3,39.18692372171,0,45.691488006164,0,66.9740150880134,0
0.5,1000,1e-05,40,40,3,49.2036881810562,0,50.9342989314889,0,72.3805532271584,0
0.5,1000,0.0001,40,40,3,48.2816429170159,0,51.0578891428096,0,71.8357082984074,0
0.5,1000,0.001,40,40,3,47.3595976529757,0,50.0722939082589,0,71.5004191114837,0
0.5,1000,0.01,40,40,3,49.8742665549036,0,52.3113054068216,0,73.1768650461023,0
0.5,1000,0.1,40,40,3,47.0662196144174,0,48.8848147867196,0,71.7937971500419,0
0.5,1000,1,40,40,3,49.8742665549036,0,47.9567828104655,0,69.4467728415759,0
0.5,1000,10,40,40,3,54.233025984912,0,50.9288507644706,0,69.907795473596,0
0.5,1000,100,40,40,3,47.9044425817267,0,46.0464047469152,0,67.2673931265717,0
0.5,1000,1000,40,40,3,38.2648784576697,0,44.0704153167259,0,65.1718357082984,0
0.5,1000,10000,40,40,3,49.0779547359598,0,46.4530802830442,0,68.7761944677284,0
0.5,1000,100000,40,40,3,38.4325230511316,0,44.316399523289,0,65.0880134115675,0
0.5,10000,1e-05,40,40,3,43.964794635373,0,48.1379142501049,0,71.6680637049455,0
0.5,10000,0.0001,40,40,3,44.1743503772003,0,48.3881967840532,0,71.8357082984074,0
0.5,10000,0.001,40,40,3,44.8449287510478,0,48.1852886132033,0,72.1290863369656,0
0.5,10000,0.01,40,40,3,40.9052808046941,0,46.0158257080776,0,68.8600167644593,0
0.5,10000,0.1,40,40,3,50.1257334450964,0,50.9787707347215,0,72.6320201173512,0
0.5,10000,1,40,40,3,50.5029337803856,0,47.7185405594199,0,69.5305951383068,0
0.5,10000,10,40,40,3,52.4727577535624,0,48.514977810536,0,69.4048616932104,0
0.5,10000,100,40,40,3,48.4492875104778,0,45.4713913618164,0,68.2732606873428,0
0.5,10000,1000,40,40,3,40.2347024308466,0,41.8696615601523,0,66.7225481978206,0
0.5,10000,10000,40,40,3,40.2347024308466,0,41.4271485408573,0,66.8063704945515,0
0.5,10000,100000,40,40,3,40.4442581726739,0,41.9157115856081,0,67.0578373847443,0
0.5,100000,1e-05,40,40,3,51.173512154233,0,48.3705513362979,0,68.6085498742666,0
0.5,100000,0.0001,40,40,3,50.3772003352892,0,46.9372490554261,0,68.8181056160939,0
0.5,100000,0.001,40,40,3,49.0360435875943,0,47.3773693441679,0,69.9916177703269,0
0.5,100000,0.01,40,40,3,44.7611064543168,0,45.9280253743669,0,66.6387259010897,0
0.5,100000,0.1,40,40,3,47.5272422464376,0,50.3751779225297,0,67.8122380553227,0
0.5,100000,1,40,40,3,52.7661357921207,0,50.4782793944443,0,70.9974853310981,0
0.5,100000,10,40,40,3,48.4073763621123,0,48.1862813443863,0,68.1475272422464,0
0.5,100000,100,40,40,3,50.5867560771165,0,47.8948735272912,0,67.476948868399,0
0.5,100000,1000,40,40,3,38.4744341994971,0,40.967699693128,0,62.8248113998324,0
0.5,100000,10000,40,40,3,45.222129086337,0,42.3506989484486,0,66.5129924559933,0
0.5,100000,100000,40,40,3,47.4015088013412,0,43.8721595376182,0,66.9740150880134,0
