Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
100,0.0001,7,7,3,40.45454545,44.90415728,83.25644505,45.89741592,79.69703052,32.27411121,30.54174507,78.34467537,4.523072133,2.220196963,0.988734692,3.827255739,2.554445574,3.368088757,3.893592608,3.687470691
100,0.001,7,7,3,40.30529172,44.95563768,83.29715061,45.86492398,79.71141264,32.23802445,30.51614225,78.2091759,4.218800401,2.355402306,1.062049205,3.799803468,2.593516805,3.332386008,3.875248019,4.006406958
100,0.01,7,7,3,38.9009498,44.19163486,83.02578019,44.52901662,78.84746291,31.06183502,29.16058696,79.36239225,4.102118952,2.162962959,0.978858014,3.47275346,2.358470762,3.048521836,3.539826642,3.646024924
100,0.1,7,7,3,40.17639077,44.94199961,83.24287653,46.03295328,79.69531624,32.41305719,30.65748648,78.36468685,3.803329566,2.185103712,0.964224586,3.829927665,2.389150234,3.409861981,3.853573742,3.48000024
100,1,7,7,3,41.18046133,43.95032157,82.53052917,45.99249293,78.87782621,32.51627489,30.41724494,80.88519016,4.178551323,2.194431664,1.009946299,3.837527976,2.286509875,3.472617545,3.805933246,3.632804429
100,10,7,7,3,43.6431479,43.23080955,81.55359566,46.35754418,77.36146965,33.15847585,30.33734316,83.26950489,4.428233734,2.806532308,1.449586206,4.313334351,3.698338897,3.808092494,4.434249638,5.231671106
100,100,7,7,3,38.22252374,41.04132623,82.04206242,42.89533471,73.06649174,30.39200738,26.16321592,87.60573147,2.265983636,2.039036816,0.929688508,2.437519314,4.436613278,1.954066649,3.121051414,4.646044701
100,1000,7,7,3,38.79240163,40.33394658,80.78018996,42.75653345,72.06817005,30.43951763,25.82967854,89.22430357,3.39947945,1.920295165,1.834693405,2.966243965,2.243061277,2.765407936,2.869678933,3.527807831
100,10000,7,7,3,38.62279512,39.88034683,80.82089552,42.16019479,71.41450426,29.93721859,25.15114468,90.06039308,2.246001257,1.615274572,1.672854906,2.495510569,2.162582425,2.285783006,2.488976741,2.908215307
100,100000,7,7,3,38.385346,39.55473003,80.18317503,41.91772543,71.16063526,29.73666224,24.88572526,90.7550797,2.998203111,2.004161799,1.958303693,2.59509243,2.530909679,2.324732607,2.671600828,3.913721005
1000,1.00E-05,7,7,3,38.4192673,42.68403712,82.42876526,43.60479465,77.79584528,30.31409821,28.10728635,82.5120775,3.757912887,2.095756228,1.008299268,2.85329032,2.17031335,2.472995901,2.948536806,3.864212226
1000,0.0001,7,7,3,38.45997286,42.68662087,82.44233379,43.58475591,77.72651504,30.30606831,28.07236178,82.53221745,3.834217728,2.076335149,1.0117423,2.810091975,2.036484734,2.452637513,2.878642061,3.809897982
1000,0.001,7,7,3,38.6431479,42.63086033,82.45590231,43.60416196,77.74958324,30.32184133,28.09508164,82.66175225,3.782214251,2.107690405,0.987388981,2.827738703,2.006873654,2.472673706,2.889443331,3.889999022
1000,0.01,7,7,3,37.18453189,42.22784958,82.38127544,42.83531539,77.34087592,29.6292384,27.33596063,83.22636644,2.654150157,1.379538774,0.703625178,1.773203426,1.463948972,1.523048871,1.822435511,2.784413488
1000,0.1,7,7,3,38.86702849,42.89471368,82.59837178,44.10837455,78.10524442,30.76757258,28.62133348,82.32410641,3.8046269,2.382915978,1.093578464,3.381982313,2.248444434,2.977541174,3.419710442,4.187929698
1000,1,7,7,3,39.04341927,42.88122962,82.24559023,44.08862075,77.63182712,30.81940846,28.47807965,82.49017095,3.193850713,2.335355651,1.199213867,3.275622728,2.398127154,2.86456061,3.326561147,4.224993951
1000,10,7,7,3,41.79782904,41.06652358,80.75305292,45.0013389,75.74023924,32.06349358,28.76554319,87.88223677,5.396361714,2.253979936,1.222025093,4.412243251,3.724353596,3.872981927,4.664106459,3.729180577
1000,100,7,7,3,37.38127544,38.51733991,80.31207598,40.92841965,71.51799439,28.67611773,24.20121675,92.39841497,2.152273309,1.205977349,1.091495477,1.038491934,2.147212761,0.860502436,1.286571114,3.11449156
1000,1000,7,7,3,38.73812754,38.62086509,80.56987788,41.89478395,71.04992525,29.74304314,24.81371325,92.88172856,2.687191457,2.001707154,1.170358679,2.069716653,1.972754195,2.044927444,1.88902369,5.152712841
1000,10000,7,7,3,38.68385346,38.58529241,80.30529172,41.97429444,70.68278666,29.86953799,24.74339862,93.08324782,1.864485732,1.463673774,1.342472424,1.800298721,2.897208044,1.542646459,2.090352747,3.830308654
1000,100000,7,7,3,38.57530529,38.04799286,80.19674355,42.13200821,71.18415114,29.92828055,25.03860745,94.17675538,2.358434653,1.357122982,1.044399148,1.716378511,2.052768787,1.434592376,1.903287248,3.372381506
10000,1.00E-05,7,7,3,39.61329715,41.18022572,81.3568521,44.4915384,77.417914,31.23452571,28.7367928,86.53925427,3.108354726,1.581367493,0.672216418,2.779120656,2.427615429,2.368403614,2.907773851,2.938563283
10000,0.0001,7,7,3,39.39620081,40.94817729,81.40434193,44.13045299,77.08141704,30.93089505,28.3426621,86.95874779,2.895686497,1.498337049,0.680270371,2.53357594,2.288773245,2.151886157,2.657639655,2.858402574
10000,0.001,7,7,3,39.69470828,40.89600996,81.43147897,44.26496059,77.22442805,31.04099552,28.49219845,87.12592261,2.888684344,1.649771282,0.624291242,2.54290807,2.198358435,2.16939671,2.636313319,3.194975554
10000,0.01,7,7,3,38.52781547,40.85904464,81.45861601,43.53741645,76.8789774,30.39210297,27.81734875,86.91363507,3.297403421,1.462659301,0.535197465,2.857317693,2.046908176,2.485751226,2.871081581,2.545444024
10000,0.1,7,7,3,40.42740841,40.63490001,81.24151967,44.8570681,77.58872939,31.57923792,29.0895682,87.96804351,3.170096514,1.507753447,1.023526864,2.853914487,1.979250378,2.543922477,2.811546497,2.730884777
10000,1,7,7,3,41.53324288,40.03126368,80.64450475,45.47980042,76.49553138,32.37195174,29.30319361,90.17944762,2.810500414,1.980770268,0.886897739,2.72416103,2.98181969,2.250902296,3.027462865,4.040840606
10000,10,7,7,3,42.23880597,37.69300714,78.86024423,44.89539777,73.68015703,32.29323003,27.97500058,96.17449802,2.479160187,1.279096864,0.971200324,1.709245536,2.886477029,1.351659512,2.16068081,2.909780112
10000,100,7,7,3,42.91044776,35.21908375,77.9375848,44.28544178,68.42909309,32.83811622,25.76018231,103.1800157,4.871904234,1.346729071,1.251691469,2.933363729,3.506296681,3.126651795,2.919920004,4.624915896
