Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy
100,1,20,20,3,43.6211232187762,50.453355737931,69.861693210394,35.9861865462982,56.9943792604404,26.3168922509321,28.6372699936389,153.810756682361
100,10,20,20,3,42.9253981559095,50.3146448565884,69.5599329421626,35.0407459476981,51.816984820759,26.5001101640364,27.0072268891315,156.122167218804
100,100,20,20,3,38.0972338642079,46.2431284264014,66.3621123218776,30.7306761208837,41.7130664536507,24.4027165155331,21.20033657173,172.499958164114
100,1000,20,20,3,36.3830678960604,45.5485878852079,65.766974015088,28.7259378887396,37.5408117013329,23.2984624556644,18.5672407791867,175.583173348266
100,10000,20,20,3,37.1081307627829,45.619672211121,65.8801341156748,29.3365470859967,38.2373257094086,23.8177886837774,19.244138331189,175.393601048168
100,100000,20,20,3,36.8524727577536,45.4915831262798,65.9639564124057,28.9860438474357,38.2067266189466,23.3852112341396,18.9753164192948,175.531027748718
1000,1e-05,20,20,3,43.9689857502095,51.4949473933544,71.1064543168483,37.6014581669721,63.1611887903738,26.7784795634912,30.9177538638106,148.013056694534
1000,0.0001,20,20,3,43.9145012573345,51.3324510281759,71.0561609388097,37.3801972324839,62.7663715895016,26.6267772051168,30.6725733929777,148.647539633354
1000,0.001,20,20,3,43.6295054484493,50.9984055955629,70.9094719195306,37.0804371215407,63.0503472075717,26.2683984741201,30.4300017875042,149.50981235744
1000,0.01,20,20,3,43.742665549036,51.0881565552183,70.9136630343671,36.8872851682414,62.1494473748961,26.2492817736842,30.1477476701202,149.377959580267
1000,0.1,20,20,3,43.5247275775356,51.4937987841178,71.1986588432523,36.1505224748124,60.1859774101542,25.8399251748584,29.2374568331845,148.301914783694
1000,1,20,20,3,43.8642078792959,50.3218732949528,70.1341156747695,36.6360045996564,57.3433058248357,26.9496226341733,29.2899100338425,154.66100531096
1000,10,20,20,3,42.7996647108131,48.5209545439313,68.6169321039397,35.106146806969,52.8128533274347,26.3405235167817,27.2326660743219,162.520021696965
1000,100,20,20,3,38.1223805532272,44.6475827623112,65.4107292539816,31.159818550558,46.3326785584907,23.5936156700782,22.5863002139689,176.425367051519
1000,1000,20,20,3,38.7259010896899,45.1176003777936,65.6412405699916,30.7338535676756,46.0007423532337,23.2569025329088,22.0675448403639,174.674826638535
1000,10000,20,20,3,37.6529756915339,44.9813215784704,65.628667225482,29.4548906080071,42.0781579419469,22.8208473558471,20.2128829649364,175.833010454867
1000,100000,20,20,3,37.9044425817267,45.2225698541017,65.674769488684,29.8552764091786,43.0571015347989,23.0017107826831,20.7907480268785,174.816463457146
10000,1e-05,20,20,3,44.0192791282481,49.0935683659253,69.5347862531433,37.2079660092994,61.3163547007096,26.7242399761527,30.3364548722008,157.35133571869
10000,0.0001,20,20,3,43.8222967309304,49.3741514423301,69.9036043587594,37.1855023176792,61.6375736851594,26.6435178184929,30.3565175200794,156.22075534862
10000,0.001,20,20,3,43.2020117351215,48.9160461980345,69.6730930427494,36.8361398192035,61.6464465951367,26.2980347599936,30.0512566131929,157.521781240589
10000,0.01,20,20,3,44.0737636211232,49.7886010245319,69.6269907795474,37.900850461259,62.729895711804,27.1599279397597,31.1238249992534,154.696991160721
10000,0.1,20,20,3,45.2430846605197,49.2152248048668,68.9983235540654,39.0998119561132,61.2812198477279,28.7215139562714,32.0515487559581,158.631244482926
10000,1,20,20,3,43.6839899413244,47.420124708477,67.7870913663034,36.6928692191822,56.8877149502784,27.1202472858606,29.2800817195119,165.694863251733
10000,10,20,20,3,42.2632020117351,46.3427439849393,66.8357082984074,36.0044744540787,55.393058807893,26.7059657065835,28.4363707210869,169.742685800003
10000,100,20,20,3,41.4249790444258,45.0951850982635,65.6244761106454,36.0242648075695,53.664191525965,27.146686654599,28.2024276866594,174.970165662106
10000,1000,20,20,3,38.9354568315172,44.0251709657048,65.268231349539,32.9304120130252,51.3362438923658,24.2636722209502,25.1190824179071,177.588421556882
10000,10000,20,20,3,39.4467728415759,44.4000571128739,65.046102263202,33.166021113032,51.3678922625339,24.508949207899,25.3213272709385,176.448046344709
10000,100000,20,20,3,39.2917015926236,44.4726138406994,65.3436714165968,32.7871526227432,50.9385756103586,24.1888686801484,24.9289267722981,176.107840207288
100000,1e-05,20,20,3,43.1936295054484,45.3501367112154,65.2137468566639,40.034277664766,58.0088956757995,30.6180634458447,32.467388641753,175.999367768332
100000,0.0001,20,20,3,43.0553227158424,45.1458044940927,65.0502933780386,40.0062247660019,57.5245359306179,30.7268666323934,32.3729046077892,176.890148947501
100000,0.001,20,20,3,43.2606873428332,45.7201814684386,65.6663872590109,40.0028158585922,58.2447582380679,30.498870278607,32.4599566809012,174.405409122962
100000,0.01,20,20,3,42.4979044425817,46.2019668597368,65.7753562447611,39.9201280949741,58.8248642961068,30.2469186470992,32.4611303338965,172.460778244863
100000,0.1,20,20,3,43.7049455155071,47.0787792038359,65.8507963118189,40.9664385591974,59.7184543051469,31.223425626315,33.5540336011403,170.080494258868
100000,1,20,20,3,43.9019279128248,46.1301728361997,65.498742665549,39.2784655587855,55.4984300410008,30.4667283009249,31.3925525032089,174.038176374678
100000,10,20,20,3,44.8994132439229,46.304463126968,65.8549874266555,39.4038885480155,53.8074288570101,31.1872659014226,31.2060381153075,174.343345336746
100000,100,20,20,3,42.1290863369656,44.7953965276888,64.1911148365465,37.9034982405991,54.1564958961158,29.2538438608391,29.9082590130636,177.713947181416
100000,1000,20,20,3,41.2740989103101,44.3712426934758,64.8449287510478,36.3607403590753,51.3962604969459,28.1670864420472,28.0931597233348,179.185440345946
100000,10000,20,20,3,41.2279966471081,44.3707598681021,64.2372170997485,36.544381246712,52.1383026772942,28.2162066418114,28.3899372794845,178.987681513267
100000,100000,20,20,3,41.0100586756077,44.3418820396499,64.2749371332774,36.6693240517672,51.7058719206681,28.5241907263482,28.4122723483662,179.349671018901
0.001,1e-05,40,40,3,41.6387259010897,42.95392127483,66.0687342833194,37.4546444810757,57.3806517579218,27.8721276347565,30.04996243611,183.039826133627
0.001,0.0001,40,40,3,41.4794635373009,42.9319824107573,65.9555741827326,37.5712884101717,57.5082972024764,27.9814492403002,30.1725585289811,183.190915781563
0.001,0.001,40,40,3,42.8918692372171,42.5274323324163,65.3227158424141,37.5785839130089,56.5831588248659,28.167648062625,30.0218239590614,185.060195189744
0.001,0.01,40,40,3,42.8290025146689,43.7187513791162,66.6093880972339,37.3977212898684,58.1272565199276,27.623286517218,30.0965632615388,179.867297539274
0.001,0.1,40,40,3,42.4224643755239,42.2635592017966,65.4694048616932,36.1622724390912,51.6791784583559,27.9341651078096,27.9657918910142,187.487239945225
0.001,1,40,40,3,37.9128248113998,36.0090089122871,59.3964794635373,29.6321806691152,39.6501000698214,23.7874179709945,19.8883114868541,211.222849475449
0.001,10,40,40,3,34.9874266554904,36.4359457512193,57.3093042749371,24.9265687721721,22.0323482894965,28.7643483257227,7.98676256822592,221.132372172207
0.001,100,40,40,3,36.3285834031852,32.1380135267013,54.279128248114,25.228665173881,20.438266313884,32.9741049712061,6.42454286298095,238.904458373694
0.001,1000,40,40,3,35.6202849958089,32.1128456760429,54.371332774518,24.9936719266887,20.6337043914357,31.7925416787271,6.54487132865456,238.130642531209
0.001,10000,40,40,3,35.5741827326069,31.9656782277732,54.2036881810562,25.0359992707533,20.6986746882154,31.7255360236399,6.65759128960957,238.484930917495
0.001,100000,40,40,3,35.8298407376362,31.9101916572834,54.3336127409891,25.220826565419,20.7561976040356,32.1844880396418,6.78560980716842,238.867478547281
0.01,1e-05,40,40,3,43.6672254819782,50.1676803609669,71.1106454316848,37.4197611876942,61.6309238625072,26.9040449642075,30.5741732232647,154.060612478102
0.01,0.0001,40,40,3,44.8994132439229,50.4246202455407,71.1483654652137,38.2828808283148,62.2310949587184,27.6763812626095,31.4278812299454,153.522556120668
0.01,0.001,40,40,3,43.8348700754401,50.2118364894104,71.257334450964,37.1584291089181,60.9430619501203,26.7700120532416,30.2467776536209,153.999137355158
0.01,0.01,40,40,3,46.0980720871752,52.0379522440119,72.2338642078793,40.2406054860115,63.5916258940591,29.4628747197297,33.384586426649,148.334509681729
0.01,0.1,40,40,3,45.1718357082984,50.017275377699,69.9916177703269,38.8212108616102,57.8708460383096,29.2594168650339,31.3284044262566,158.070871002397
0.01,1,40,40,3,41.7057837384744,42.5705023551781,64.1617770326907,33.0180443561447,42.5830368009738,27.1431441248007,23.2427934436135,188.921348763965
0.01,10,40,40,3,43.1852472757754,45.9189100055295,64.0192791282481,31.9656553391352,31.8434631878747,32.3774047081085,18.6718716909429,186.202838677442
0.01,100,40,40,3,36.6512992455993,39.2877561866408,59.3922883487008,25.5830234081726,23.3821399821592,28.3385967261841,9.46377065458331,209.696892453846
0.01,1000,40,40,3,35.720871751886,38.6585620525772,58.8013411567477,25.029467279991,22.6908423481652,28.0348031951891,8.56688239044459,212.213368562705
0.01,10000,40,40,3,36.9279128248114,39.4063457828931,59.2204526404023,25.7843880205769,23.2891034038719,28.9821491059432,9.43153499947301,210.141716062712
0.01,100000,40,40,3,36.4962279966471,39.0951202817446,59.2372170997485,25.4206221499913,22.9145009037456,28.6551347241363,8.95186541550244,211.094209458912
0.1,1e-05,40,40,3,47.1374685666387,54.9414348290748,74.7359597652976,40.1148014673229,66.1599898551897,28.8208775969552,33.5703766922975,135.833918048756
0.1,0.0001,40,40,3,45.6621961441744,54.5817602740224,74.3126571668064,39.0304558805417,65.1343308562989,27.8877450069771,32.44819453281,136.849892559503
0.1,0.001,40,40,3,46.9027661357921,55.1341966114834,74.3419949706622,39.7753857003097,65.4871207661819,28.5963157690098,33.1860545062171,135.195891931334
0.1,0.01,40,40,3,46.7896060352054,55.614144615055,74.9203688181056,39.6599741258272,64.8404237576437,28.5866386144388,33.005792734146,133.515754660968
0.1,0.1,40,40,3,47.0746018440905,55.4698563654079,73.6295054484493,39.6216729394632,61.6646399562713,29.2547510940801,32.5908527756776,135.877743478185
0.1,1,40,40,3,44.3755238893546,50.7047070874453,69.0695725062867,36.0949978641466,51.4171134464026,27.9688127773002,27.7682599323589,156.224781430502
0.1,10,40,40,3,48.4115674769489,52.9743847339078,70.0670578373848,38.6951550399326,46.2157194265729,33.3994029541242,28.927753089902,154.136985429697
0.1,100,40,40,3,38.5456831517184,46.4205596602881,64.1911148365465,27.8495635849833,29.5947208887667,26.3612602765765,14.784896197285,179.688321957749
0.1,1000,40,40,3,37.1248952221291,45.6168079321831,63.9354568315172,26.6948836141124,27.9089816472935,25.6754351479438,13.1357679762372,182.532068551463
0.1,10000,40,40,3,36.8566638725901,45.6705869351889,63.8474434199497,26.4796551324454,27.5385601614688,25.5902848280361,12.7949320174462,182.495233051667
0.1,100000,40,40,3,36.9153394803018,45.5630215201314,63.8474434199497,26.5103578937385,27.6349929128149,25.5698504793216,12.866380266427,182.805741305532
1,1e-05,40,40,3,45.6538139145013,55.4911917883976,74.6144174350377,38.6630662041751,63.3074595192911,27.8526221200745,31.9031704817128,134.190093695617
1,0.0001,40,40,3,45.1592623637888,55.5049392328022,74.7024308466052,38.0720510497938,62.3223251852626,27.427259334782,31.2442930378214,134.295306693411
1,0.001,40,40,3,44.593461860855,55.7167968728615,74.7527242246438,38.4244146522517,62.8698826318522,27.6799237924078,31.6397883401152,133.370613998674
1,0.01,40,40,3,45.7292539815591,56.4368781678197,74.7359597652976,39.2054078362692,63.7989204867544,28.3108613099584,32.458156789812,130.797669853589
1,0.1,40,40,3,45.5783738474434,56.481518865967,74.1994970662196,37.9272158845461,59.5267490793532,27.8846344930078,30.7412796675204,131.667053847957
1,1,40,40,3,44.7527242246438,52.7800085326388,70.3688181056161,36.8146516428699,54.9560243923476,27.7302320357018,29.1092841678562,147.147735621649
1,10,40,40,3,48.2858340318525,54.7302896011088,71.5423302598491,39.395110271017,49.8453863382306,32.6466801743616,30.4624614964634,145.766862118647
1,100,40,40,3,40.2724224643755,48.431694600126,66.4626990779547,29.7176416079136,32.4966957873803,27.4272809355735,17.4221255368357,171.630974802855
1,1000,40,40,3,39.6186085498743,48.7234851202186,66.5632858340319,30.0319762177269,33.409485869344,27.3335983030418,18.0316312455032,169.937550490652
1,10000,40,40,3,41.0980720871752,49.0927728105404,66.8985750209556,30.7205572370521,33.6363169166839,28.3357238209208,18.5919179712412,169.273177802508
1,100000,40,40,3,40.6580050293378,48.853692874105,66.7476948868399,30.3745160927519,33.4510568578322,27.8717820220933,18.2651024062542,169.641432387276
10,1e-05,40,40,3,44.4300083822297,54.0385142141525,73.2816429170159,37.7392677579888,59.4091015958178,27.6782821322573,30.5538144438758,140.93413364997
10,0.0001,40,40,3,45.5113160100587,54.3865249804293,73.4870075440067,39.0542358809642,60.420577861265,28.8914041810492,31.889653227638,140.21339655885
10,0.001,40,40,3,45.0880134115675,54.5017582843463,73.3319362950545,38.8236280516829,59.7525504926862,28.7984991770098,31.5797979750176,139.923436953393
10,0.01,40,40,3,46.7812238055323,54.5954267972238,72.9379715004191,40.2083734946672,62.7276064877477,29.642420498287,33.2875721385944,138.702133334701
10,0.1,40,40,3,44.9664710813076,53.4323099572152,71.5758591785415,36.6996808024214,56.6975515824322,27.1863457077067,29.2169064569015,143.433773163275
10,1,40,40,3,44.5264040234702,51.6598524184709,70.4023470243085,36.3176545101625,51.5868510264103,28.0845282171139,28.0354072221154,152.6592980475
10,10,40,40,3,45.4568315171836,52.8776521965391,69.861693210394,36.1817853554633,45.1024840240621,30.3725272493984,26.3996856218284,152.689259260213
10,100,40,40,3,39.953897736798,48.7526159016251,66.6764459346186,29.7507966010004,33.4378720727359,26.8305590716844,17.8739727335218,169.158787658718
10,1000,40,40,3,41.0435875943001,48.6393805135642,66.39564124057,30.7647142329922,33.363913873041,28.6022775874508,18.5452669211283,170.802007458929
10,10000,40,40,3,40.1550712489522,48.3640545678686,66.1483654652137,30.2132555576024,32.8650304669343,28.0376328988694,17.9703979770322,171.537384247433
10,100000,40,40,3,39.4090528080469,48.4574751606135,66.0729253981559,29.7069019204435,32.2445427660927,27.607215528377,17.2864161077191,171.620342986619
100,1e-05,40,40,3,44.9036043587594,52.9207837536417,71.9195305951383,39.0146552808332,60.1416105999724,28.9165691030919,31.8404631571587,145.579953304191
100,0.0001,40,40,3,46.1860854987427,53.6617677953396,72.6236378876781,40.563048197558,61.8427700750257,30.2057043370069,33.487892707303,143.241239556538
100,0.001,40,40,3,45.5616093880972,53.4184776992086,72.254819782062,39.5726545807731,61.4366939541271,29.2348783659433,32.5296198285986,143.669397947607
100,0.01,40,40,3,45.0377200335289,53.2582959023323,72.2715842414082,39.3690350229465,61.3210500255875,29.0250266769774,32.2979327481943,143.956893470875
100,0.1,40,40,3,45.8340318524728,53.2995880321631,71.6345347862531,38.145545941896,58.7466931641627,28.2809658145874,30.8115307805694,144.198845266638
100,1,40,40,3,43.8390611902766,51.0748718619392,69.7736797988265,36.3061443153981,53.1891550889187,27.6139117737274,28.3185299320624,154.183159940968
100,10,40,40,3,43.2858340318525,50.4142568523965,68.9312657166807,34.5027466212839,45.0315628818963,28.0371144798745,25.1241606045741,159.868559918985
100,100,40,40,3,38.8600167644593,46.7365066151743,65.7627829002515,28.7533473088837,33.1329996528399,25.6344152449746,16.9926770051059,175.325550326297
100,1000,40,40,3,37.8415758591785,47.5391089675055,65.9723386420788,29.0352057152578,33.551550994004,25.9440841912448,17.1965046066626,172.775222376545
100,10000,40,40,3,38.5792120704107,47.1338917127367,65.4233025984912,29.244891964423,33.8176721981097,25.8719159470003,17.6349088580213,173.715087524637
100,100000,40,40,3,39.0276613579212,47.3544739072029,65.7795473595977,29.1005139883572,32.2963811869935,26.5882845947476,16.9041300246333,174.177395865527
1000,1e-05,40,40,3,43.7929589270746,52.3884215475713,71.6010058675608,37.1786024603798,58.3263267964973,27.3834529297153,29.916960949252,147.198067251135
1000,0.0001,40,40,3,43.7384744341995,52.0195385720214,71.2321877619447,37.2909091502457,58.5794159400943,27.4059393536179,30.064579086674,148.488622350271
1000,0.001,40,40,3,43.5917854149204,51.7822325431768,71.1316010058676,37.0707112127428,57.647298298109,27.3565599443564,29.7355549282573,149.564356399401
1000,0.01,40,40,3,44.0276613579212,52.94057451313,71.894383906119,38.1809079292255,60.2194794137861,27.9808876197224,31.091395971278,144.938897995684
1000,0.1,40,40,3,44.1282481139983,51.8854859214167,70.7795473595977,37.3700520634534,57.9381487401771,27.6962323899548,30.0480156054812,148.787548531738
1000,1,40,40,3,46.39564124057,51.1916576764231,69.8281642917016,40.0475595461844,55.7076456067539,31.3244309271492,32.1549490554967,154.982002101688
1000,10,40,40,3,44.7652975691534,49.5143007184272,68.7175188600168,35.6259866027625,45.6498501788895,29.2353967849382,26.2626309794633,163.814874125109
1000,100,40,40,3,39.8575020955574,46.7795899168172,65.8214585079631,31.6300616786557,42.0677199251743,25.6387570040566,21.8369890184778,172.065221919549
1000,1000,40,40,3,38.7007544006706,46.5463094016089,65.0670578373847,29.93586887554,37.5149550774706,25.2420800698138,19.2158446136781,174.541990453638
1000,10000,40,40,3,38.8474434199497,46.8975516127292,65.5909471919531,30.0720124368733,36.2416007122762,26.0717016671491,18.8158885973658,174.426476024664
1000,100000,40,40,3,38.7720033528919,47.0125137137068,65.4777870913663,29.2229289613532,33.5348433196985,26.1884539449525,17.3096073378491,175.375367078187
10000,1e-05,40,40,3,43.9228834870076,50.8936287430351,70.092204526404,38.684491117603,59.7408517540596,28.6629110090594,31.4688273399928,153.070332052823
10000,0.0001,40,40,3,44.6479463537301,51.1911042002894,70.498742665549,39.4868512025716,60.3286050017132,29.4004268316391,32.2814441977092,152.376458171194
10000,0.001,40,40,3,44.371332774518,51.0932234240318,70.3310980720872,38.472067894334,59.7603686317577,28.3959036259089,31.2774838717263,152.628727179797
10000,0.01,40,40,3,46.0854987426655,51.4630614673449,70.8172673931266,40.4836879540742,59.6191312084942,30.7166494580361,33.0962375791499,152.872400145393
10000,0.1,40,40,3,44.6982397317686,49.7743986698673,68.2606873428332,38.6455831807063,54.3641822999606,30.0972683639129,30.6457331343439,159.935765333296
10000,1,40,40,3,46.9949706621961,48.7241882010719,67.7829002514669,41.021971133164,55.1022427375229,32.8482155586181,32.8844953952845,165.548393467712
10000,10,40,40,3,45.8214585079631,47.8264572509121,66.9488683989941,39.0392288122162,51.4856421487197,31.5570498503065,30.4775950746001,169.372896098033
10000,100,40,40,3,42.0955574182733,45.4037460200635,65.4316848281643,34.6022414452575,46.6843833261127,28.0005659407361,25.4161206892451,176.419868635722
10000,1000,40,40,3,40.8298407376362,44.3343933976099,64.1198658843252,32.1263845556473,43.3302771696041,25.6161193746139,22.7832905280483,179.911534771152
