Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy
0.001,100,30,30,3,62.315,59.4690537590484,63.82,39.5122762401094,30.5685375899733,56.2905025125628,30.5357128447393,146.758865918303
0.001,1000,30,30,3,61.93,58.4757373278637,63.87,38.4542663204268,29.3998311608823,56.089648241206,29.187296252776,150.548677259023
0.001,10000,30,30,3,61.565,58.4083605935405,63.395,38.2576100181041,29.0779300323509,56.3184422110553,28.9194423777307,151.071369800491
0.001,100000,30,30,3,61.55,58.404580788071,63.38,38.2418229768264,29.057506395446,56.3190452261307,28.8994245537301,151.100230752488
0.01,1e-05,30,30,3,86.365,78.2561540451426,86.81,77.0519970828263,76.027775481141,78.145527638191,74.4699471223273,72.9961993397632
0.01,0.0001,30,30,3,87.465,78.4556924374938,87.465,77.605563970745,76.9073617572845,78.3173366834171,75.104469177855,72.0774517425498
0.01,0.001,30,30,3,87.49,78.4564097065391,87.49,77.6936128826147,77.0678063919815,78.331959798995,75.2042853627047,72.0276322732608
0.01,0.01,30,30,3,87.305,79.2836876692151,87.7,78.2539331410274,77.117931214465,79.4766331658291,75.8044705628314,69.6707128722857
0.01,0.1,30,30,3,82.735,79.2174061280789,84.615,76.0380424451016,73.1433266052207,79.3672864321608,73.2420862725307,71.3904863609466
0.01,1,30,30,3,77.34,71.7301736728942,78.73,66.4029716283854,62.3907560269224,71.1364824120603,62.3959320102507,97.3382974249608
0.01,10,30,30,3,77.15,77.6199532024996,79.87,70.7371710572367,64.3622441949583,78.6318090452261,67.1259070968261,80.214061551104
0.01,100,30,30,3,64.23,60.3793065037755,66.11,40.9370836315734,31.5940943003291,58.4923115577889,32.1420877552618,143.859727155304
0.01,1000,30,30,3,62.97,59.1012767275786,64.415,39.1419587256054,29.9096747750284,56.9998994974874,29.9857806463315,148.51550067577
0.01,10000,30,30,3,62.75,59.1466216497953,64.405,38.689358679034,29.3708543490798,57.1418592964824,29.3817281703282,148.887305079751
0.01,100000,30,30,3,62.865,59.1278939040077,64.345,38.7100762984838,29.4093984929963,57.1062814070352,29.4116117595831,148.925720616019
0.1,1e-05,30,30,3,87.81,79.4579299158606,87.875,78.9780752644776,78.4347080611181,79.5299497487437,76.6359449217153,68.6337221402671
0.1,0.0001,30,30,3,87.77,79.3107856196048,87.84,78.9057908544018,78.402291705781,79.4172361809045,76.5568738188842,69.0944034514638
0.1,0.001,30,30,3,87.545,79.2074692334503,87.82,78.8984079203027,78.3029339691402,79.5117587939698,76.542529399691,69.5131607196975
0.1,0.01,30,30,3,88.35,79.8225001859158,88.35,79.1512039838295,78.2476527429771,80.0946733668342,76.8124901318786,67.7073830397916
0.1,0.1,30,30,3,86.615,80.1586322812651,86.63,78.1897762179896,76.8257508753609,79.6315075376884,75.7244545571873,66.9501506964964
0.1,1,30,30,3,77.38,72.9561353570134,79.465,67.2048394294357,62.293512081817,73.3888944723618,63.1976626584134,94.0105623720538
0.1,10,30,30,3,78.585,78.2475214790407,81.6,72.842995787246,67.8247458749385,79.1785427135679,69.5225751887033,76.9910168588201
0.1,100,30,30,3,69.905,64.5239937600695,70.885,46.6725666677314,37.6421485914553,62.1104522613065,39.0562999278014,128.367715519222
0.1,1000,30,30,3,67.85,62.0124594538845,68.385,42.8674355792943,33.7074065971018,59.1601005025126,34.5423860385657,137.435244335142
0.1,10000,30,30,3,68.005,62.1105658405939,68.515,42.9213576847818,33.7601650309992,59.1974874371859,34.6076849818533,137.092145686705
0.1,100000,30,30,3,67.595,61.9365380039797,68.11,42.670311688575,33.4418065141262,59.2447236180904,34.2815494107442,137.887773595374
1,1e-05,30,30,3,87.1,78.4986800378925,87.175,77.9343253165611,77.4785857929737,78.397135678392,75.47831535271,71.761694559817
1,0.0001,30,30,3,86.44,78.576090485153,86.97,77.855014953771,77.0063105974382,78.7579899497487,75.3725460098917,71.8034731602165
1,0.001,30,30,3,87.62,78.9108624711718,87.695,78.5495268104542,77.9957830621186,79.1143718592965,76.1588322999391,70.4611177709096
1,0.01,30,30,3,86.205,78.8618854168974,86.575,77.6887978783665,76.4959986275919,78.96391959799,75.17208962381,71.1112353860368
1,0.1,30,30,3,85.1,80.8081356785293,86.95,78.7927547290724,76.7877798519371,80.9991959798995,76.3648649025414,65.3385186094099
1,1,30,30,3,80.295,74.6053715638507,81.85,70.7091445844837,67.4813835062419,74.5058291457287,67.251509482702,87.0338793595715
1,10,30,30,3,76.63,77.4906923306984,80.44,71.1121670143757,65.3132188998206,78.4519095477387,67.5626348473166,80.1013576154935
1,100,30,30,3,69.785,64.8180919016922,70.365,48.3900057272693,39.5477331751443,62.5210552763819,41.1964884624163,126.511667600464
1,1000,30,30,3,67.93,62.9321429061965,68.755,44.2275327996865,35.0121543667679,60.4568844221106,36.1397095177622,134.401817118352
1,10000,30,30,3,67.49,62.6139525884413,68.555,43.9735591497339,34.8152696494269,59.9083417085427,35.8812421792004,135.167746785984
1,100000,30,30,3,67.74,62.7870922094813,68.815,44.3338996318308,35.2294516771986,60.0710552763819,36.3205894675537,134.433851262648
10,1e-05,30,30,3,85.38,77.5360927957895,85.855,76.3159444476953,75.2089743888948,77.4868844221105,73.6472719971522,75.4511826679703
10,0.0001,30,30,3,86.22,77.9040458269725,86.695,76.9659672856157,75.9633394584343,78.0233668341708,74.3764633504848,74.1506524541396
10,0.001,30,30,3,84.555,77.1987829146022,85.45,75.8993968829391,74.6454436706995,77.2398994974874,73.1749984636666,76.6919617700179
10,0.01,30,30,3,86.605,78.3846407132988,87.045,77.475292750247,76.6165725608311,78.3847738693467,74.9485306030533,72.4408748272718
10,0.1,30,30,3,85.005,79.3511825067933,86.24,77.3687595473727,75.2250812425317,79.7653266331658,74.7688593564211,70.2727447359132
10,1,30,30,3,77.885,72.0498720641064,78.905,66.6800962785805,62.0354365619168,72.4001507537688,62.651077356561,96.8140060732765
10,10,30,30,3,79.545,74.8627764114341,80.85,69.2757328868414,64.5165633927913,75.1183417085427,65.5526542738226,87.7716669145557
10,100,30,30,3,71.79,66.4067670005095,72.875,52.3528840007533,44.2823876579541,64.5209547738693,45.9132843529626,119.810164435815
10,1000,30,30,3,68.79,63.2188020726743,69.46,45.1325509158819,35.7668564524227,61.342864321608,37.2280012093877,133.246184985134
10,10000,30,30,3,69.235,62.9633936832494,69.565,44.7802811790501,35.6909919016882,60.3273869346734,36.8656181020298,133.680421269779
10,100000,30,30,3,69.575,63.3112026771602,69.905,45.1565419694195,36.0411990499264,60.6158793969849,37.3214387583832,132.44115562226
100,1e-05,30,30,3,79.47,72.152151551842,79.975,68.553170748835,66.0329077100961,71.3922613065327,64.9122531198716,94.4820065632695
100,0.0001,30,30,3,80.93,72.7959333101283,81.01,69.5742494582916,67.0985550419076,72.3723618090452,66.0480629587949,92.3243698718935
100,0.001,30,30,3,79.72,72.8482188643809,80.875,69.9921368821584,67.935980539283,72.2670351758794,66.5387497473629,91.8052477852739
100,0.01,30,30,3,80.505,73.2680628320953,80.92,69.7482763504765,67.5254185927606,72.2130653266332,66.268613935335,90.5254623900027
100,0.1,30,30,3,81.01,74.7784562757108,82.135,71.6868705609582,69.1288981479565,74.5962814070352,68.3900857965344,85.8508494909489
100,1,30,30,3,73.155,68.3746039460242,74.645,59.3754507761855,53.1152862892009,68.0375879396985,54.2073060887134,110.976638696779
100,10,30,30,3,75.95,70.9235738007779,77.5,60.7746329243818,53.5322247723181,70.9136180904523,55.6958908896072,103.43091182348
100,100,30,30,3,69.39,64.19580432881,70.155,48.4208140581619,40.6485284311355,60.8063819095477,41.3267381943928,127.465316019195
100,1000,30,30,3,62.88,58.5837113104558,63.89,39.8585558565856,30.9473249950172,56.0763316582915,30.9907946648769,149.03212721095
100,10000,30,30,3,64.1,59.8447448186876,65.25,40.0008605954951,30.6461486865572,57.6831155778894,31.0314520032515,145.884891928169
100,100000,30,30,3,64.015,59.1191885683048,64.89,39.6639962812492,30.5157698874823,56.8009547738693,30.6770166722762,147.806705238151
1000,1e-05,30,30,3,76.65,70.8379599957875,78.03,66.3476516582057,63.1382620752984,70.0386934673367,62.3882708109534,99.4775588496393
1000,0.0001,30,30,3,75.64,69.7827345759347,76.73,64.6565653819674,61.5216670063793,68.2770351758794,60.5012806287317,102.841906077942
1000,0.001,30,30,3,72.12,67.3498964139812,73.9,60.2756646456729,56.1657339334352,65.1807537688442,55.5097839172891,111.793345898971
1000,0.01,30,30,3,77.44,70.8694503994551,78.405,65.8819453174262,62.1690752611558,70.2988442211055,61.8111329538867,99.7343333119584
1000,0.1,30,30,3,76.495,71.5056725534364,78.03,63.4331483245602,57.7779075205042,71.1444221105528,58.8095425852785,99.7897073312678
1000,1,30,30,3,70.585,66.7529357729822,73.155,55.8550419333678,48.1663503476331,67.2879899497487,49.9682626458731,118.169288808878
1000,10,30,30,3,71.09,66.6768551977953,72.775,55.9783663295678,48.4941995600439,66.82,50.2011494487368,118.205059115831
1000,100,30,30,3,66.455,62.019263748368,67.445,45.1245433080804,36.6799008833811,59.2991959798995,37.3760294142325,135.893190464368
1000,1000,30,30,3,63.25,58.0774156002728,63.705,37.8663407599141,28.5440000303089,56.3752261306533,28.3983357318058,152.387086212423
1000,10000,30,30,3,62.285,56.8980173253962,62.76,37.1008037577618,28.0915219416968,54.7356281407035,27.5632675283932,155.695514017343
1000,100000,30,30,3,63.605,57.6487896034696,63.845,37.4057362026531,28.132950500508,55.9163316582915,27.8450243623373,153.784048783982
10000,1e-05,30,30,3,77.33,69.0149753977821,77.61,63.9234353638264,61.1589297033181,67.0046231155779,59.7191087663551,105.049614824369
10000,0.0001,30,30,3,78.58,69.8968453977252,78.62,64.7786511657486,62.1515230329431,67.7031658291457,60.6806407041376,101.992376823689
10000,0.001,30,30,3,78.725,69.8887295612356,79.125,65.0291956133251,62.1915013270711,68.1584924623116,60.9610528641045,102.158557456166
10000,0.01,30,30,3,77.48,70.0148847469434,78.78,64.7410516111921,60.9940420734237,69.0945226130653,60.5422968609961,102.571666612994
10000,0.1,30,30,3,74.995,69.5466682492784,76.475,62.793459373568,58.2793971526897,68.2294974874372,58.3129869868704,104.896515335665
10000,1,30,30,3,68.48,62.0500411458756,69.595,53.7080467668864,47.9240145901148,61.4388442211055,47.8516806805655,131.382933234815
10000,10,30,30,3,71.685,65.4231084469217,72.5,55.5732364436658,49.2057925115985,64.1793467336683,49.8988559093874,120.666769326586
10000,100,30,30,3,61.12,56.5315080758453,61.77,45.5419183186654,40.3500018656753,52.380351758794,38.6165518670552,149.557856115832
10000,1000,30,30,3,60.65,54.9783606643058,61.28,41.2214538823504,34.7836511551828,51.6484924623116,33.1894485227846,157.198840469316
10000,10000,30,30,3,59.035,54.2472217331257,60.06,38.6657247821776,31.6161106571645,51.2168844221105,29.9295522326836,161.12485991141
10000,100000,30,30,3,59.39,54.5173171250976,60.21,37.7016914649266,29.924101831246,51.9050753768844,28.6257153640417,161.408015921399
100000,1e-05,30,30,3,68.715,62.6616235270613,69.665,59.0621470706334,54.5976117649406,64.7723618090452,54.0428622356779,128.42259210472
100000,0.0001,30,30,3,67.69,62.2115836496052,68.615,58.0630379127959,53.1770656035487,64.5359798994975,52.8625053806852,130.373626866665
100000,0.001,30,30,3,68.175,62.5611806396271,68.435,59.2428355438493,54.9085251422242,64.703567839196,54.2664868858065,128.560802509581
100000,0.01,30,30,3,68.49,63.5800229423105,68.73,59.9467670468831,55.7454482213134,65.232864321608,55.078553980608,124.938763908598
100000,0.1,30,30,3,65.425,60.9297414589258,66.215,55.9952240261478,49.9859718088328,63.8590954773869,50.4447669719444,135.133278646236
100000,1,30,30,3,60.78,55.9340998785501,62.295,49.2869867514096,42.3386476518791,59.5960301507538,42.5568398393631,153.29126135651
100000,10,30,30,3,61.105,56.6116016593807,62.18,47.8986630038932,39.9199157854079,60.8974371859297,40.6903005038053,152.383413762165
100000,100,30,30,3,54.85,51.2938955465747,55.295,43.5706870491769,37.4958834839821,52.3349246231156,36.109603012587,167.990051780207
100000,1000,30,30,3,56.085,51.4421046865183,57.14,40.7935618483229,34.8027841641255,49.3790452261307,32.9421213415636,167.632031105194
100000,10000,30,30,3,57.13,51.6761510159243,57.9,40.7661449211146,34.5747497996742,49.86608040201,32.8293593642981,167.031950670954
100000,100000,30,30,3,54.61,50.1508987548329,55.87,39.6559363845593,33.8722796549801,48.0397487437186,31.6356354190563,171.751753405534
0.001,1e-05,40,40,3,81.14,76.3631558034633,82.695,73.2348302001589,70.761277334664,76.0204522613065,70.1367479577024,80.4754206613402
0.001,0.0001,40,40,3,81.3,76.175149461033,82.755,73.0959062670987,70.9641029425005,75.4542211055276,70.00447935728,80.8427077543692
0.001,0.001,40,40,3,81.185,76.2425285873191,82.635,72.8714745685721,70.5620087947113,75.4395477386935,69.7435267103813,80.7556766103371
0.001,0.01,40,40,3,80.505,76.9723739876871,82.44,73.4381746507928,70.5352566399418,76.7429648241206,70.3427428061658,78.8430376150045
0.001,0.1,40,40,3,76.585,74.4293637853114,78.24,68.9281442747977,65.6237102057606,72.6882412060301,65.2987400068454,87.7977994420643
0.001,1,40,40,3,64.63,66.4001108659837,69.215,54.843782519928,46.1842717929331,68.2458291457287,48.6873091461087,120.951055619143
0.001,10,40,40,3,75.105,76.2326558060669,78.245,66.9915974801633,59.816054129584,77.8849748743719,62.6508934880245,86.7648489205905
0.001,100,40,40,3,62.635,59.0262871564749,63.83,38.3841568284763,29.0157777904262,56.9802010050251,28.9941163303059,149.565765187106
0.001,1000,40,40,3,60.475,57.8427395977462,61.79,36.4288487690619,27.0572843579066,56.0275376884422,26.5687113157211,154.354518022772
0.001,10000,40,40,3,61.005,58.0625303833677,62.395,36.4881895527237,26.8997193548965,57.0504522613065,26.5334619235104,154.273187992006
0.001,100000,40,40,3,61.47,58.8986004720714,63.135,36.8854673791768,26.9517826008357,58.7834673366834,26.8838729421188,152.336912652199
0.01,1e-05,40,40,3,84.435,77.6878022123448,85.315,75.691708914035,74.0241544011205,77.5105527638191,72.9267520884063,75.389527684432
0.01,0.0001,40,40,3,84.965,77.7138977594727,85.565,75.9907201148676,74.6379913887319,77.4570854271357,73.2772817587298,75.0587663239588
0.01,0.001,40,40,3,84.195,77.4838238834184,84.87,75.2495253957552,73.5779331819876,77.0907537688442,72.4263723863233,76.128666177723
0.01,0.01,40,40,3,85.86,79.1367046695774,86.485,77.2973023716588,75.5937151601581,79.1939195979899,74.7023589200653,70.6522562362894
0.01,0.1,40,40,3,81.8,78.6265459956828,83.27,74.7503754799124,71.222858653426,78.7488944723618,71.7928299507175,73.8366000093246
0.01,1,40,40,3,69.005,67.9907893956849,72.15,58.5759056761956,51.4241355893564,68.8636180904523,53.1680254504611,113.679237234932
0.01,10,40,40,3,80.01,79.6704176396673,82.715,74.3833854904034,68.9718921755624,81.2165326633166,71.2349977479382,72.6069262883853
0.01,100,40,40,3,64.29,61.1923632286859,65.715,40.2985752285966,30.4527432500153,59.728391959799,31.2321628625067,142.657493184345
0.01,1000,40,40,3,63.49,59.7486400534853,64.555,38.7305351156069,29.0129154526249,58.4423115577889,29.3255455621128,147.790501356535
0.01,10000,40,40,3,63.42,59.575796740407,64.41,38.7987584868938,29.063687040447,58.5870854271357,29.3969550642749,148.287482297198
0.01,100000,40,40,3,63.71,59.6984487134252,64.655,38.9274846081759,29.2250760677566,58.4573366834171,29.5805077738446,147.78958805239
0.1,1e-05,40,40,3,84.63,77.9877343199886,85.48,76.3333392644608,74.7531818106033,78.0767336683417,73.6360383338462,74.3444890421243
0.1,0.0001,40,40,3,84.295,77.6037253560434,85.14,75.7448213650023,74.0785724309326,77.5792964824121,72.9781003307414,75.6914011296106
0.1,0.001,40,40,3,84.485,78.3073883825168,85.705,76.3517861715493,74.3816963846407,78.5361809045226,73.6429876465803,73.5591197082595
0.1,0.01,40,40,3,86.42,79.3014461090726,86.77,77.9080932844722,76.4549872338635,79.5081407035176,75.4020081102177,69.8988779745116
0.1,0.1,40,40,3,80.26,77.766032284005,82.44,73.6918413997787,70.5512944012218,77.2620603015075,70.6258672419947,76.3804563685038
0.1,1,40,40,3,69.125,68.1555679242818,71.78,59.7430253754212,53.3114667545305,68.286783919598,54.6263391515183,111.898812467023
0.1,10,40,40,3,80.275,79.6097719772443,82.475,74.8718048838887,69.6965804318819,81.5834170854271,71.7690824346401,72.600513012571
0.1,100,40,40,3,66.115,61.995479388295,67.575,42.6188846354145,33.1032267768192,60.2864824120603,34.121388514437,138.58290488737
0.1,1000,40,40,3,63.205,59.2806272355434,64.64,39.3245038695256,29.8265846110632,58.2844723618091,30.0797751815651,148.566669723147
0.1,10000,40,40,3,63.055,59.8391885995573,64.805,39.8037178086967,30.1959518216705,58.8740201005025,30.6454022984921,146.880782298558
0.1,100000,40,40,3,62.76,59.7979254204011,64.765,39.6854663172539,30.0343340835294,58.9613567839196,30.4871105648519,147.162936341186
1,1e-05,40,40,3,81.25,77.1353707142385,83.215,74.2693946885543,72.0476544204544,76.6949246231156,71.3224240978265,77.6563963393682
1,0.0001,40,40,3,80.75,76.2346295606719,82.37,73.160102705204,70.9060442384122,75.628391959799,70.0758324216497,80.7099351385248
1,0.001,40,40,3,82.095,76.9998380440886,83.34,74.3669813408655,72.519024761354,76.3563316582915,71.4494576856932,77.8443927808114
1,0.01,40,40,3,82.275,77.4394639050177,83.37,74.6731407833432,72.8643022219315,76.6333165829146,71.7884611311337,76.346540074774
1,0.1,40,40,3,79.755,78.1293344100802,82.265,74.2279087085363,70.7183835014461,78.1329145728643,71.2181843454933,75.4607836229564
1,1,40,40,3,73.81,71.431815864866,76.06,63.7081224318559,56.9491963589322,72.858743718593,59.0958780162015,101.283199084623
1,10,40,40,3,76.19,76.9983248638287,79.485,70.8012988993498,64.9654953453192,78.1045226130653,67.2108225046217,81.7442038513947
1,100,40,40,3,64.105,61.4336339712078,66.075,43.6535041280118,34.0067080754487,61.1143718592965,35.3799001450312,140.125666099222
1,1000,40,40,3,62.985,59.9516581140305,64.775,41.4944981502201,31.9035447812789,59.7092964824121,32.7523972326884,145.572197506997
1,10000,40,40,3,63.785,61.0519047231681,65.73,42.0830123928157,32.2041555984342,61.1159296482412,33.3789349203737,142.556188449517
1,100000,40,40,3,63.78,60.9942924171091,65.67,41.9820888340505,32.1086199301673,61.0288442211055,33.2571335507969,142.765326540513
10,1e-05,40,40,3,81.9,75.7649922646526,83.105,73.104602441655,71.2671631378441,75.0834673366834,70.0371643949865,81.9100901704686
10,0.0001,40,40,3,81.255,75.5236615997152,82.78,72.6895957160569,70.6511670647926,74.9036180904523,69.5636310940033,82.8768507969884
10,0.001,40,40,3,80.035,74.7908291020995,81.535,71.6355125570952,69.3689829379099,74.1171859296482,68.3773489940944,85.4868327901287
10,0.01,40,40,3,81.475,76.0357595438718,83,73.5634301902305,71.1764992662425,76.1905025125628,70.5164371122786,81.5122404686086
10,0.1,40,40,3,79.8,76.184609687139,82.115,72.3207016736308,69.0475671644348,76.0274874371859,69.0828036779578,81.7559692748479
10,1,40,40,3,69.99,69.4056975053926,73.295,60.777615107586,53.4955188829076,71.2051256281407,55.6657962910297,108.791233322232
10,10,40,40,3,75.06,74.117792633257,78.075,67.5581342825495,61.3918351014012,75.4123618090452,63.5216964765194,91.7235946711969
10,100,40,40,3,68.105,65.0097358145413,70.075,48.5249772874459,39.2813094573923,63.7438190954774,41.2664254029809,126.517884676048
10,1000,40,40,3,62.485,59.7240667114852,64.52,40.6881698941802,31.3910064506495,58.1151256281407,31.8678859773106,145.894031625451
10,10000,40,40,3,61.655,59.5645128542424,64.155,40.2917926816785,30.6805473066002,58.8897487437186,31.2936534545282,147.30859488693
10,100000,40,40,3,60.755,58.7143533667773,62.98,39.4444772494076,29.8945797519001,58.3816582914573,30.2395853809288,150.434639084668
100,1e-05,40,40,3,76.93,71.3337080814996,78.36,66.7331911785826,63.1131566697832,70.9826130653266,62.7838306065416,98.1168573193732
100,0.0001,40,40,3,76.36,71.2463969038937,78.05,65.9683645008751,61.6498705075016,71.4099497487437,61.838389570327,99.2039745273166
100,0.001,40,40,3,78.105,72.3036659580723,79.885,68.3506993642082,65.215456198619,71.9802010050251,64.6224042407915,94.4662444735481
100,0.01,40,40,3,75.85,71.7815889894139,77.915,67.1610852535331,63.5736217649575,71.416783919598,63.258892592065,96.6507940921067
100,0.1,40,40,3,76.5,73.5593297738443,78.635,67.9142515969225,63.0921225420539,73.8106532663317,64.0207949646824,92.001046351294
100,1,40,40,3,73.295,69.1763242166307,75.045,61.6931179486558,55.2522994957737,70.6541206030151,56.7953590100053,108.597121129543
100,10,40,40,3,67.89,67.836768938657,71.695,56.5302472678966,48.104446223182,69.8857788944724,50.6039656820012,116.043909278836
100,100,40,40,3,65.605,61.5637345620286,66.525,44.170976963994,35.0634471158552,59.7952763819095,36.1525559676026,138.341436152564
100,1000,40,40,3,61.225,57.2224041158351,62.37,37.8809971158892,28.5854655750696,56.3459296482412,28.436325121035,155.065491370743
100,10000,40,40,3,60.545,57.0828074359892,62.175,37.0158720524836,27.5653590072532,56.3928140703518,27.2958390655345,156.234988937055
100,100000,40,40,3,62.18,58.240389140372,63.595,37.836731950299,28.2835687651345,57.2142713567839,28.281541362403,152.407367469285
1000,1e-05,40,40,3,74.065,68.389690624159,75.525,61.1602792489452,55.6927168839206,67.958743718593,56.3756898851062,109.553255570497
1000,0.0001,40,40,3,73.24,68.132089175964,75.015,60.7069785622371,55.1980518980112,67.5776381909548,55.8603393860345,110.466469686192
1000,0.001,40,40,3,72.805,67.7142831286137,74.76,60.1109759058242,54.3127067339928,67.4626130653266,55.1429952183224,112.091045987482
1000,0.01,40,40,3,72.37,67.2293328436074,73.47,58.2045111056785,52.1196978767844,66.4180904522613,52.8965734313394,114.26328956073
1000,0.1,40,40,3,71.425,68.0370550087315,73.405,57.6933525662979,50.7274352500012,66.96608040201,52.2749967713819,112.548026444407
1000,1,40,40,3,65.815,64.0018647719138,68.425,51.4748326307816,43.1495551689022,64.6033165829146,44.8665058587228,128.507735884264
1000,10,40,40,3,69.26,65.9767420515629,71.57,54.225581136727,45.7633737374631,66.8481909547739,48.0686698446597,121.717427101426
1000,100,40,40,3,61.365,59.2331871983941,63.225,40.164309986734,30.5502430649105,59.231256281407,31.1051943442809,148.861379850242
1000,1000,40,40,3,59.37,55.9533377258352,61.11,36.3823148476545,27.4989469402637,54.663216080402,26.63965792737,159.48458082586
1000,10000,40,40,3,58.605,55.2350299786761,60.335,34.8110147068201,25.6025197671892,54.663567839196,24.5800421392425,162.94816332251
1000,100000,40,40,3,59.595,56.0569151908464,61.25,35.2328149450237,25.9987681004782,54.9310552763819,25.1022749277809,160.161866674918
10000,1e-05,40,40,3,70.2,65.1826288653968,71.475,57.4704413772353,52.6776318247737,63.5989949748744,52.2482498345834,119.841908782442
10000,0.0001,40,40,3,68.385,64.4066088124007,70.67,56.0201591499968,50.8847588623939,62.8637185929648,50.5377537163695,122.798405532916
10000,0.001,40,40,3,69.39,65.1131240977232,71.94,57.3883886437932,52.7914722738631,63.061608040201,52.1985410917415,119.860545344094
10000,0.01,40,40,3,73.01,67.2255382965933,74.68,61.0857337317411,57.1539435553793,65.7137185929648,56.4327740313068,112.142507483241
10000,0.1,40,40,3,75.98,69.2107992894197,76.785,63.198699830497,58.7792445390016,68.7641708542714,58.7315183484417,106.147739628606
10000,1,40,40,3,63.715,59.0836901880218,64.935,51.0392061778192,44.2751332077135,62.1606532663317,44.4277958865032,143.571135665731
10000,10,40,40,3,64.895,61.0773694952518,66.49,51.8672968401592,44.3795588436833,63.612864321608,45.3500628111536,137.422009035234
10000,100,40,40,3,56.35,52.9676750675542,57.79,41.0333984645079,34.5945683946066,51.336432160804,32.9990183989065,163.721409210169
10000,1000,40,40,3,57.795,53.768845246834,58.74,38.6168058406763,31.4044450032189,51.8271859296482,29.837298602305,163.210134248845
10000,10000,40,40,3,58.385,53.7624982778965,59.19,37.4916333491387,30.1455979699413,51.4272864321608,28.382541217106,163.750542137364
10000,100000,40,40,3,57,53.1074660741343,58.06,36.2783862560709,28.5189247605227,51.5146733668342,26.8047228161688,166.795091499364
100000,1e-05,40,40,3,64.53,59.6883882839814,66.095,53.637354160675,47.7624505487357,61.6084924623116,47.7349473954257,139.896565341037
100000,0.0001,40,40,3,63.175,58.7705668822734,64.725,52.4498464052855,46.1615793675085,61.3014572864322,46.293941329328,143.627326744725
100000,0.001,40,40,3,63.97,59.3318149769589,65.145,54.0561846747696,48.6700426869692,61.1854773869347,48.2673347337906,140.674345859103
100000,0.01,40,40,3,65.67,60.1448806689196,65.885,54.1866419599404,48.0130194153555,63.568743718593,48.1802985674275,139.380263631707
100000,0.1,40,40,3,61.095,57.1161461559714,62.045,51.1120047023688,43.7672818082283,62.5204020100502,44.4868737552006,150.765116856649
100000,1,40,40,3,60.44,55.7473076476158,60.945,48.9261212660811,41.0407970325542,61.4175376884422,41.9267007686586,156.054303981599
100000,10,40,40,3,57.065,54.8718303363484,57.975,44.3469256403832,34.9574734636719,62.3640201005025,36.0960225964261,162.304437168589
100000,100,40,40,3,54.845,51.3641042022572,55.575,42.3386354522413,35.7750188037136,52.6339698492462,34.5176364298819,168.74587892985
100000,1000,40,40,3,53.58,49.30281154526,54.605,38.0863872635768,32.4404104836012,46.6933668341709,29.7668978463738,175.071643566061
100000,10000,40,40,3,53.64,49.9427745508813,54.815,39.2573982625818,33.4727476562661,47.7507537688442,31.1695723182398,172.706717234244
100000,100000,40,40,3,55.755,51.4526783827552,56.775,40.3456402470942,34.6915987682208,48.4707537688442,32.4937792102715,167.522231456429
